,0
0,P_P
1,-5.916823086107473
2,0.6874478613577922
3,1.9698085431347412
4,-0.20982223510520406
5,1.9049969583459911
6,0.280390133128744
7,36.59677101751936
8,P_bestRaw
9,-0.17141774699033452
10,0.9988741684004551
11,0.10096551975487003
12,-0.005980801553448486
13,1.9024882360625557
14,0.08097058155741997
15,4.468265462088446
16,P_EO
17,0.3728000253995027
18,0.9986747697280476
19,0.11001643198399375
20,0.01300707196414558
21,1.9024882360625557
22,0.08737026738204837
23,5.499281829526212
24,P_PR
25,-1.0613077806536904
26,0.980780360642184
27,0.4152056200777275
28,-0.03763607047744272
29,1.9016716534418834
30,0.13050742683523253
31,10.841963688260435
32,P_CKF
33,0.04649969234002516
34,0.9981817344078238
35,0.12767357502781476
36,0.0016489709488520603
37,1.9024344027565274
38,0.09375602248780682
39,5.1624206714000875
40,P_MCL
41,-0.327614329692635
42,0.978431197615446
43,0.4405511919591704
44,-0.011617851321261101
45,1.9020240886656992
46,0.19579764823258783
47,14.508634852851024
48,P_MSD
49,0.01392936761165316
50,0.9968176506459736
51,0.16970076467407677
52,0.0004939628924754396
53,1.9023986808578766
54,0.12175639294935557
55,6.552101765856067
56,E_E
57,-0.19267324596764032
58,0.9987563964494686
59,0.08818062023515189
60,-0.005746255680226978
61,1.569304314229063
62,0.0701268098743627
63,3.756310562433577
64,E_bestRaw
65,-0.20776557206627116
66,0.9987619906974844
67,0.0887227031176515
68,-0.00605828520756988
69,1.5873751494836714
70,0.0707872791077086
71,3.984319539270171
72,E_EO
73,-0.27657723546910834
74,0.9974332772804351
75,0.12849063832574042
76,-0.008064780693591565
77,1.587415279393392
78,0.10135161713970396
79,7.05894068060091
80,E_PR
81,-1.36084160350516
82,0.992802590975205
83,0.21519700082380763
84,-0.04058551956582518
85,1.5696634818979867
86,0.10345506970315234
87,4.946245419583323
88,E_CKF
89,-0.347715560519473
90,0.9975671254085112
91,0.12327245265192814
92,-0.010370212557035062
93,1.569351983887587
94,0.0871290846345806
95,5.4616670068248485
96,E_MCL
97,-0.6508116301777296
98,0.9969044675533759
99,0.13975502466969317
100,-0.019409700645696547
101,1.569445174486439
102,0.07974155770443977
103,4.13898489494421
104,E_MSD
105,-0.6534456470250909
106,0.9986198084075665
107,0.09496260181742389
108,-0.019488257137517444
109,1.5694459843471793
110,0.07320130778175378
111,3.6339966006975097
112,R_R
113,1.1682424276952628
114,0.9910410023704931
115,0.09891455475477826
116,0.01775598160647516
117,0.6418627991308211
118,0.0784577929822928
119,7.271138256676525
120,R_bestRaw
121,1.2573997736425964
122,0.9911661376192477
123,0.09820098852174516
124,0.01894897476445463
125,0.6364718709044866
126,0.07782973179899771
127,7.277938716194495
128,R_EO
129,0.3907270549247946
130,0.986180350138761
131,0.11727725521179616
132,0.005888244342617552
133,0.63621065629605
134,0.08991307978771362
135,8.269275831978055
136,R_PR
137,0.5392599051260067
138,0.9891490689385516
139,0.10588960973848283
140,0.008196148958069333
141,0.6415671342035507
142,0.0788339841846647
143,7.838008894922627
144,R_CKF
145,1.2813536575937328
146,0.9847886871619127
147,0.1256108344825914
148,0.01947514611373008
149,0.6419159691671279
150,0.09537998573697694
151,8.70017252087071
152,R_MCL
153,0.4120379189415774
154,0.98238327950314
155,0.13417787646319787
156,0.006262516697266684
157,0.6415073311439383
158,0.0843727081937505
159,8.77176006625797
160,R_MSD
161,0.8146448938860147
162,0.9912452260840311
163,0.09614015128530162
164,0.012381693566964122
165,0.6416965840368155
166,0.07561802038108043
167,7.019823488934109
168,S_S
169,1.9569317856273196
170,0.989454674244631
171,0.2139364447439218
172,0.02718627470643411
173,1.250925552372842
174,0.17619451287407145
175,42.48978094428107
176,S_bestRaw
177,1.589816147433355
178,0.9892455911156041
179,0.21390501651139607
180,0.021727414881212454
181,1.2384842336682453
182,0.17555194907187796
183,42.193475835851835
184,S_EO
185,-1.3351037249031923
186,0.9926957686318559
187,0.17312350649466654
188,-0.01824635671694222
189,1.2383645765348308
190,0.14053142065100074
191,34.044238680693724
192,S_PR
193,-0.37766975635712813
194,0.9846556164185355
195,0.2476715312410025
196,-0.005246699869686857
197,1.2499969920569478
198,0.16337310037181163
199,40.46452771187744
200,S_CKF
201,-0.5366976673815245
202,0.9938760674566488
203,0.16137256803983743
204,-0.007455962607842896
205,1.2500197679614649
206,0.13305489559784603
207,34.03942510012677
208,S_MCL
209,0.11008494768852367
210,0.9818941952724981
211,0.271667872531711
212,0.0015293326271688375
213,1.2501320387002874
214,0.17697993929276112
215,38.00024600587443
216,S_MSD
217,0.547103712576058
218,0.9926693377241654
219,0.17413291773049233
220,0.00760052646302882
221,1.2503198075818087
222,0.13858737415755223
223,36.69166981443881
