Basin,Combination,PBIAS,CC,RMSE,ME,ME1,MAE,MAPE
4127800,P_Merge,5.881252437852158,0.9740594317239784,7.233564812913671,4.174536256978137,20.579114930560213,5.900327655480762,9.063823557906929
4127800,Pre_GPCC,10.91187014846064,0.9745886579302405,9.67706576644341,7.74528861794989,21.1954428120928,8.085307037098575,12.309534257072468
4127800,Pre_GPCP,2.9642654525824317,0.9674306305181597,6.970464057687947,2.104047350096782,20.47219299400942,5.583433853671809,8.70922040738631
4127800,Pre_Gsmap,14.446482792510716,0.9742181982718311,11.857308031296405,10.254170661848192,21.850037324175858,10.438910193515934,16.808953106783804
4127800,Pre_IMERG,-0.3042825194314474,0.9705373858452714,6.299929001163281,-0.21598093656988557,20.591068090266575,5.047362190594082,7.91486696357617
4127800,Pre_PERSIANN_CDR,1.3879263151384464,0.9656864372705098,6.969608166842074,0.9851555915657088,20.509039208821275,5.443856093660219,8.426026986775966
4127800,PR_1111_P,7.212396811768226,0.9453323802137678,10.022433482508605,5.172381658855298,20.973274695037684,7.520892214740079,10.655278203262027
4127800,CKF_1111_P,7.363026313499624,0.9441509480226911,10.242368685011202,5.280405841713172,20.99036885322929,7.790306724609391,11.566191725643924
4127800,MCL_1111_P,6.94617109778946,0.9511473331556628,9.540205276853195,4.981457471509895,20.94542293395811,7.310486308514265,10.58811051089765
4127800,MSD_1111_P,9.133309278671657,0.9709744373861119,9.098696577029337,6.54996704016239,21.21622742471242,7.3339719024705285,10.651993511036563
4127800,PR_1112_P,7.468769504841287,0.9410802158862753,10.390169668326896,5.356239736841074,21.002539725286855,7.838517365484758,11.222703643085897
4127800,CKF_1112_P,8.27678111820455,0.9466191694406431,10.367949375683846,5.935706529666854,21.101998598140714,7.824884886019702,11.26108075854316
4127800,MCL_1112_P,8.543146367192064,0.9637579420882512,9.342079517724812,6.126730784762112,21.135874078205966,7.363858124915748,10.803934679939593
4127800,MSD_1112_P,10.131644370494536,0.9738924440460339,9.411357418680506,7.254311293999114,21.362449154775014,7.711310491634032,11.327463405270203
4127800,PR_1113_P,7.267387997039913,0.9469644397386884,9.937476915125451,5.211818673418041,20.979361036095504,7.55831548195809,10.755889556528162
4127800,CKF_1113_P,7.95699951978523,0.948541353891244,10.131321392786692,5.706374655995582,21.06236099034567,7.568283952274243,10.791294151925964
4127800,MCL_1113_P,7.532747593527976,0.9584758356898065,9.265239132234605,5.402121723249766,21.00990350088331,7.231412060698181,10.491424948971963
4127800,MSD_1113_P,9.255414717247644,0.9717914087372221,9.101616736898857,6.637535146496528,21.233524828432746,7.380188308710524,10.731450644036856
4127800,PR_1114_P,7.281012203523471,0.9465382370237462,9.95899389646523,5.221589294415631,20.98092916045314,7.629383232816713,10.87739654241242
4127800,CKF_1114_P,7.626414943557055,0.9440531420050788,10.28599534560061,5.469295409885181,21.021384330524125,7.817108775044645,11.398503508114372
4127800,MCL_1114_P,7.917855342233444,0.9612909901798923,9.212168564635144,5.678302347815106,21.05750898646263,7.239335498754396,10.51064240907113
4127800,MSD_1114_P,9.444478127064958,0.9722581104541256,9.156349211183445,6.773122266676064,21.260307469455864,7.4697497683483425,10.940058845257997
4127800,PR_1211_P,3.4706079881476954,0.9440951013366257,9.024149491111059,2.4889519491885523,20.76471646733737,6.812829738003788,9.894798603875469
4127800,CKF_1211_P,8.325059191698777,0.9678007765522346,8.959723619107537,5.970329225614332,21.107982767810647,7.130067111592802,10.403155388670703
4127800,MCL_1211_P,7.153039911396361,0.9675702303709139,8.392634178469976,5.129813764877392,20.966968340374294,6.5492679086188765,9.614903909043722
4127800,MSD_1211_P,7.76291635580792,0.9698492151353989,8.487791947623911,5.567187611265755,21.038303970268913,6.6961222064175985,9.809240231496664
4127800,PR_1212_P,3.7306567095396845,0.9400070298926512,9.364318407784012,2.6754462966351578,20.765091238849617,7.028216473817283,10.189502922329478
4127800,CKF_1212_P,8.75226463212389,0.9682481822813757,9.118528811784868,6.276700275667015,21.163646206151316,7.259758338388401,10.481396856755676
4127800,MCL_1212_P,8.103599184263212,0.9695493900840194,8.677266017457212,5.811508834761649,21.080532329885493,6.899860039585069,10.197799811761717
4127800,MSD_1212_P,9.37253992242691,0.9736028612464072,9.011053377859128,6.710788468920607,21.245734100172402,7.305273557330324,10.782334278500423
4127800,PR_1213_P,3.5250042652068743,0.945656775002398,8.91999797403446,2.527962324395838,20.764716467337372,6.790756968322902,9.83636676730178
4127800,CKF_1213_P,8.456082276956918,0.9696438642594687,8.873096353065803,6.06429263622009,21.124311458105588,7.070341958040808,10.22476810891217
4127800,MCL_1213_P,7.4444860375224575,0.969050809030081,8.405526902513042,5.3388248102568365,20.99974473706963,6.644239866142335,9.762997534074527
4127800,MSD_1213_P,7.958440362812468,0.970912052369167,8.497235163989254,5.707407958827063,21.0625395858968,6.723151962590121,9.843751134963197
4127800,PR_1214_P,3.5005276264495238,0.946085950191539,8.899636699237622,2.5104088646122085,20.764716467337372,6.81799170739279,9.857675352548489
4127800,CKF_1214_P,8.529314395848406,0.9697044729734761,8.900487358887752,6.11681116487001,21.134037111559284,7.138986149507203,10.337814493551155
4127800,MCL_1214_P,7.662575949010952,0.9695401545369892,8.464419570768555,5.495228331527861,21.025866563894464,6.736151167607078,9.931362471479778
4127800,MSD_1214_P,8.314936106966675,0.9718224389835736,8.599011455406494,5.963069439559032,21.106727989973923,6.887474867525098,10.142171684297852
