Basin,Combination,PBIAS,CC,RMSE,ME,ME1,MAE,MAPE
2181900,CKF_5211_E,3.5503577759802867,0.9780991360634824,6.925078794152064,1.9955848308931834,28.17171906148804,3.97729216190173,8.792839103768292
2181900,MCL_5211_E,,,,,,,
2181900,MSD_5211_E,3.7081831552885016,0.9760128457861643,7.236078215235958,2.0842953081888065,28.16799173050923,5.462615738195589,11.899286118198656
2181900,PR_5212_E,2.666888944756821,0.9855564425158022,5.593598588249444,1.4990047368857036,28.192583771320287,4.218166573372816,9.382480031251818
2181900,CKF_5212_E,2.6846539171196238,0.9834924735868359,5.9516100190446615,1.508990071211244,28.192164219457865,3.600536557486522,8.239656467874775
2181900,MCL_5212_E,,,,,,,
2181900,MSD_5212_E,3.533012492497523,0.9782301574687668,6.920648020289819,1.9858353952616752,28.172128701640617,5.191430549528548,11.621891127951852
2181900,PR_5213_E,2.7718614995115813,0.9861408683453863,5.503904738711672,1.558007702543401,28.19010465511618,4.229257561257128,9.823764431859113
2181900,CKF_5213_E,3.497699462916864,0.981884907494426,6.354897969736272,1.9659866502589018,28.17296268252309,3.9691822135960804,9.672334131678719
2181900,MCL_5213_E,,,,,,,
2181900,MSD_5213_E,5.247579195854252,0.9681388655026265,8.534075999464678,2.9495589185419435,28.141415764230246,6.546684757305982,14.82418658848331
2181900,PR_5214_E,2.725799787333022,0.9863602153688812,5.468324610767687,1.532117338836853,28.191192485524013,4.187341822357771,9.701422458766507
2181900,CKF_5214_E,3.278232159681716,0.9812206114690435,6.44757809476067,1.842628485012536,28.178145798709913,3.9569717561849402,9.418652115323509
2181900,MCL_5214_E,,,,,,,
2181900,MSD_5214_E,4.158659925521557,0.9762969260123715,7.333970549451167,2.3374992572185986,28.15735290912142,5.5549197138995785,12.886563145298927
2181900,PR_5311_E,14.201691168428775,0.9824268770240883,12.245349263811118,7.982485500611563,28.168963015311054,9.015270606504139,13.881183490503618
2181900,CKF_5311_E,12.135770935579119,0.915267634750543,14.541002269152541,6.821273211979111,28.120172583015577,10.08634180797783,16.18220061933301
2181900,MCL_5311_E,13.414216463255043,0.9441405591145974,13.377664313156929,7.539861777732568,28.15036537989597,9.905151752271895,17.706235521877403
2181900,MSD_5311_E,13.500748733019734,0.9668834981360969,12.46356154451757,7.588499829394135,28.15240899551201,9.087158082336918,14.889494271608797
2181900,PR_5312_E,14.238939391467134,0.9828000345381225,12.071600806684415,8.003421979007054,28.169842699277254,9.096868113771968,14.353016435781651
2181900,CKF_5312_E,10.936836125715224,0.9146075441082553,14.259525343879163,6.147376024495358,28.103480725563138,9.486618616487055,15.427566622409389
2181900,MCL_5312_E,13.561955523514206,0.9502137558733439,12.936275804942017,7.622902937577986,28.153854504259225,9.66771282716912,17.73286167742157
2181900,MSD_5312_E,13.6285829068825,0.9704928721016571,12.14982939159274,7.660352852195439,28.15542803008349,9.152899799074524,15.359025378835959
2181900,PR_5313_E,14.372529361546713,0.9832040355634861,12.092576301344211,8.078510219311703,28.172997667357286,9.028799263354033,14.389849522474652
2181900,CKF_5313_E,12.073402907719103,0.9155931874732579,14.481968682637415,6.786217395584437,28.11869964955361,10.12396553933539,17.352464567022913
2181900,MCL_5313_E,13.66038966411177,0.9379808826102712,13.605559200645187,7.6782307918994475,28.15617920402063,10.277109348787208,20.082589471122304
2181900,MSD_5313_E,13.699642430291103,0.9581505128803316,12.638086958368282,7.7002939837524,28.157106228888402,9.461275744727022,17.204365298243935
2181900,PR_5314_E,14.379050116822096,0.984611632798386,11.858751072558487,8.08217540494498,28.173151666753633,8.886400192927988,14.017986329355669
2181900,CKF_5314_E,11.565009326230829,0.9127045665666367,14.56465224970404,6.500459569653406,28.106849502440628,10.014158355529064,17.078726663049554
2181900,MCL_5314_E,13.713815594186913,0.9461710839170288,13.034932749224428,7.70826043464577,28.157440953715852,9.897581875841885,19.281530617895303
2181900,MSD_5314_E,13.654867185280514,0.9693952587638042,11.97774860122031,7.675126717414576,28.156048780722948,8.95510564918859,15.509293690170079
2181900,PR_5411_E,7.919080445458163,0.987526302391508,6.990604814001769,4.451156139388159,28.11773467417748,5.961304138915332,15.805211305660574
2181900,CKF_5411_E,7.387872301764377,0.9799159418272574,8.242776410428977,4.152574706053726,28.120243761852564,5.6443012996897775,16.162679089071364
2181900,MCL_5411_E,5.902961447683167,0.9947247373689777,5.414970769964328,3.317936125209597,28.13212894389409,4.742330773028466,14.089200294991109
2181900,MSD_5411_E,7.70229950665226,0.9839703142639799,7.414807328080016,4.329307925657531,28.118758608746642,6.182695614639776,15.87540393180026
2181900,PR_5412_E,7.939795014968365,0.9876494570064012,7.093804707101446,4.462799383055801,28.117636831793725,6.081712919385949,16.046812109310576
2181900,CKF_5412_E,6.9817756204230585,0.9803407540576554,8.070425711665969,3.9243159140402817,28.122161902961917,5.633391614059397,16.111000530740395
2181900,MCL_5412_E,5.881544175597187,0.9948932092451561,5.471148531821221,3.305897906531173,28.13243242839858,4.860083618960982,14.211212492633388
2181900,MSD_5412_E,7.639897272722168,0.9855285559788903,7.300389906166256,4.2942328827175675,28.119053357006646,6.162373928075995,15.83087331649149
2181900,PR_5413_E,8.006459904428198,0.9885089884499421,6.952239266028203,4.5002703790943555,28.117321949474068,5.93115418193843,16.13986904608413
2181900,CKF_5413_E,8.03114216012658,0.976115540355762,8.952855799372163,4.514143779515337,28.117205366277254,6.162062834543629,17.795770645738706
2181900,MCL_5413_E,6.108277346443967,0.9945120794315159,5.532503062173149,3.4333400700965666,28.129219600745675,4.811948396896704,14.280339844624375
2181900,MSD_5413_E,8.533689974512383,0.9782548547626572,8.450146490139794,4.796615817114401,28.11483165167558,6.964182814514932,17.540986934365097
2181900,PR_5414_E,7.935716840159168,0.9889193721641959,6.9668894139783895,4.4605071228666935,28.11765609448438,6.060157963076823,16.472417280541816
2181900,CKF_5414_E,8.484028208837712,0.9793448425477136,8.863021155208093,4.768701935610337,28.11506622210839,6.32086211197349,18.716109080926778
2181900,MCL_5414_E,6.068771540848234,0.9947484821164279,5.562630459864756,3.411134649867533,28.129779401255654,4.904097531664657,14.488612715797844
2181900,MSD_5414_E,7.9905149875682255,0.984498831895609,7.60667008746458,4.491308061428547,28.117397263067897,6.431528968241852,16.887509903055015
