Basin,Combination,PBIAS,CC,RMSE,ME,ME1,MAE,MAPE
4127800,TWSC_GRACE_CSR,36.34046997147442,0.9952809460592491,2.507315972001892,-0.12819529011825595,20.895230766976,1.9760164964968707,187.56616976456476
4127800,TWSC_GRACE_GFZ,-53.82943407707955,0.9782803531279408,5.522283355687909,0.18988967186801542,20.970209857735654,3.4198949755737846,99.49289931398954
4127800,TWSC_GRACE_JPL,14.663444114558372,0.9938420279955287,2.8919406322240993,-0.05172702702728354,20.912609917678495,2.0470662208137393,201.5413767847146
4127800,TWSC_GRACE_Mascon_JPL,2.825519991046656,0.9915176289092346,3.3447199195708777,-0.009967354722475593,20.922100752293222,2.028224061709688,108.0907492798042
4127800,PR_1111_S,-108.33127468808496,0.9916183406460926,3.5216669725251117,1.1129334929305585,21.41640109565835,2.614598117262559,204.31638426813015
4127800,CKF_1111_S,-124.03329200903032,0.9890019523317201,4.016745554848913,1.2742470289650227,21.458223123519137,2.5923625636131624,228.8668485449442
4127800,MCL_1111_S,-103.8088720086452,0.9926311532049166,3.293579356178125,1.0664729170261469,21.404355761164616,2.602616931757055,217.45223153052234
4127800,MSD_1111_S,-238.081391291089,0.9756747963579779,6.161348459695165,2.4459119047041162,21.761988091303348,4.268500822731869,256.4317795237657
4127800,PR_1112_S,-145.02500644682166,0.984792196617264,4.71173487602391,1.4899038846525292,21.514134160178862,3.534222633489633,101.9829012571047
4127800,CKF_1112_S,-240.82216037016025,0.9548072051093978,8.03392747134433,2.4740689970421275,21.769288078205797,4.4865174103831285,118.62010496563431
4127800,MCL_1112_S,-291.13550727077444,0.9683361774416402,7.1304048189604385,2.9909595170545002,21.905708513367443,5.46058545255002,154.7646388990898
4127800,MSD_1112_S,-411.45143720376876,0.9334119654555413,10.577894514072172,4.786347268593973,22.45381832101934,8.273731380022118,227.62166760082354
4127800,PR_1113_S,-118.71543836988246,0.9899867736955322,3.8330607357384974,1.2196144453223856,21.444059120352527,2.7616614449199797,215.74489726707995
4127800,CKF_1113_S,-193.6706679900197,0.9709709056109821,6.464615963865359,1.98966156010748,21.643700964926442,3.35281358463914,224.08590008435812
4127800,MCL_1113_S,-146.29418657878279,0.9882591155290463,4.212275843617648,1.5029427146809633,21.51751459759364,3.225754489061099,188.36991504658678
4127800,MSD_1113_S,-279.82945000255035,0.9675286862929493,7.1549136932741115,2.8748075577701004,21.873684048096745,5.042323584391269,229.86826501065067
4127800,PR_1114_S,-108.53246757353817,0.9880955850922857,4.217261526253717,1.115000433446166,21.41693696912536,2.788717482165898,118.50218597034478
4127800,CKF_1114_S,-114.45913768010871,0.9784341706622436,5.518621619774559,1.1758876489076686,21.432722543504266,2.926720435798917,132.45124341864963
4127800,MCL_1114_S,-175.6230544925732,0.9837107952683598,4.991075495579517,1.8042507118865374,21.595631485758048,3.709417455076235,156.1612364215745
4127800,MSD_1114_S,-339.3360646499875,0.9553996369863105,8.37436439580168,3.486144447165431,22.04963731866211,6.105644927595919,206.84945308643105
4127800,PR_1211_S,-181.95400983930594,0.9905700141462945,4.0076151802945565,1.8692913224388803,21.612493866271613,3.01540916644499,214.99536311982263
4127800,CKF_1211_S,-67.9170127746859,0.9935485591229786,3.0064561567201675,0.6977405045253671,21.308758469034785,2.004147906782588,891.6379624310271
4127800,MCL_1211_S,-97.70534706651601,0.9948878494857374,2.791634111636476,1.0037687962393198,21.38809913725692,2.2506188593444203,266.1485609665444
4127800,MSD_1211_S,-405.2813771266459,0.9788694985721708,6.737895193689575,4.16362883169208,22.250373432595932,5.059862595093872,431.7785795957013
4127800,PR_1212_S,-221.591352046917,0.9833850289489615,5.195894048366844,2.276502682598869,21.71806718186865,3.8976250590677877,98.98640210592318
4127800,CKF_1212_S,-213.08763696614776,0.9625273839417758,7.317732517102317,2.1891403825153852,21.695417696661828,3.9665262712468374,745.5410684444512
4127800,MCL_1212_S,-343.3398988146221,0.9782431251122812,6.4737599290399,3.52727754704625,22.06182490381198,4.998885766721325,256.5113682710466
4127800,MSD_1212_S,-765.139600056341,0.9333464111828634,13.073818680176778,8.900743814899009,23.896799185052817,10.681049500346393,585.6633310618026
4127800,PR_1213_S,-193.18677613881079,0.9890486797529044,4.28803420106597,1.9846903322721468,21.64241212808024,3.1329410069209542,204.8374654579791
4127800,CKF_1213_S,-122.45001337907733,0.984014912223493,4.764153007839887,1.2579813307999324,21.454006090661522,2.6164842678036977,886.2812700858623
4127800,MCL_1213_S,-150.24714778528084,0.9922136997384926,3.5765536430040985,1.5435531749163285,21.52804323543244,2.690529873841112,108.04375339196896
4127800,MSD_1213_S,-472.8799674215404,0.9707706269772534,7.928087909085737,4.858098045967403,22.460096518436476,5.909198317867868,176.3265901067718
4127800,PR_1214_S,-180.20159909101588,0.9870086890236326,4.632350002045274,1.8512880577236908,21.60782635319731,3.1789940541331543,127.06902193767591
4127800,CKF_1214_S,-78.55076363421858,0.9793939127779928,5.395043208651236,0.8069855726843841,21.337081264483412,2.7197531512090216,831.3849463188751
4127800,MCL_1214_S,-190.83244409719546,0.9888168704743371,4.33427940871472,1.9605032728090546,21.636141408960185,3.191825952957038,247.16539100967378
