date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,25.96803705,31.17794315,46.56175,35.72348303,76.99352999999999,51.37726808,55.9872,1.268599919108725,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,35.29638073,40.63087694,33.6218125,43.72375863,58.48557,47.91465964,44.58240000000001,0.7142367172849947,-23.70070430000001,-36.55795288,-14.67384992
200206,46.56484555,51.91336788,42.1884375,50.85827262,55.31628,48.09542507,55.728,0.7122591462293635,-18.36838386333333,-14.34181431333333,-20.31843785
200207,114.936805,130.900896,88.4785625,127.283994,86.27835,66.21221253,80.8704,9.332801117770343,-18.36838386333334,-14.34181431333333,-20.31843785
200208,26.5690184,31.44793683,28.7314375,30.5411684,49.75272,50.44744002,54.6912,1.591801742839284,-18.36838386333333,-14.34181431333333,-20.31843785
200209,47.63515505,54.96599494,47.8573125,59.62458661,50.64807,39.52362078,52.3584,1.202744420340479,-16.93424769,-35.11320277999999,-17.55024501
200210,136.3866948,152.7682474,138.40875,160.8880608,43.75409999999999,32.90181385,47.43360000000001,2.8369328970107,20.53158569,26.4299796,19.91063799
200211,25.77036702,27.1945652,23.777875,23.10813483,43.91895,27.51355346,36.5472,5.396553149244403,38.960622514,34.372472218,32.835593466
200212,51.66214532,57.85436439,52.7874375,59.67984926,32.41878,22.85573459,26.6976,4.121639298452036,29.447458536,27.217938282,18.674826114
200301,10.23920239,11.28561087,9.0066875,9.863970985,31.04571,23.44897883,23.53536,2.78294282457624,-11.97611345,33.5618199,-2.153956829999998
200302,45.00815699,49.32050762,38.864875,50.50282784,33.69687,24.90695584,29.5488,5.109733867705997,13.15420532,12.919887,-2.18197413
200303,22.90674877,26.33432973,27.1603125,26.96064393,56.9373,45.60539842,49.248,3.487887340515499,23.2403826,-24.31664602999999,30.14503261
200304,13.48085967,15.04016101,22.2315,16.19264493,54.65517,43.05623819,47.1744,1.108940839063132,-39.38042885999999,-34.51300267000001,-34.275828774
200305,46.3816562,50.12895698,35.007125,45.19485118,59.59935,48.61950331,47.952,0.6273427216237085,-27.02909197,-9.151908877,-18.154885428
200306,110.811829,122.9416209,90.07125,119.5991301,91.28925,78.09120556,91.7568,1.031815567893518,-13.1415378,-23.2026786815,-16.907988414
200307,29.33257645,36.05538602,25.8981875,35.08234579,49.36074,51.51112852,51.3216,1.241914622936353,-13.1415378,-23.2026786815,-16.907988414
200308,46.18177842,49.61982549,53.2411875,48.30327957,30.62625,36.38433073,38.88,0.7682506158767511,-30.49435860999999,-33.53823851999999,-21.80317906
200309,73.29392734,77.74778347,76.1920625,78.56326088,64.30883999999999,46.22717154,59.616,0.950258631466706,5.486781529999995,10.74659946999999,2.908377519999995
