date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,53.87463418,60.93314873,52.9510443,62.7406002,61.02285000000001,55.74342299,71.28,34.68573134328359,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,107.516121,123.4625633,103.0294937,124.7706349,77.38548,72.47016064,100.3104,43.71738447761194,13.49008660000001,-7.707782949999995,-8.12348376
200206,67.90822173,75.89566456,75.92588608,78.106281,106.45827,88.51009333,129.8592,35.37402985074627,-16.66451223333334,-19.53829260000001,-14.97255292000001
200207,110.040625,119.7015032,91.5056962,121.1548611,93.1467,81.63523188,100.0512,31.63614985074627,-16.66451223333333,-19.5382926,-14.97255291999998
200208,109.0633929,118.3574051,88.94363924,115.1692832,81.80784,74.41888406,83.20320000000001,34.06758447761194,-16.66451223333333,-19.5382926,-14.97255292000001
200209,72.71107391,77.25982595,72.59449367,73.62863343,56.17185,47.66792265,51.0624,28.79892537313433,-0.579284659999999,7.932915940000001,-10.730799621
200210,122.0802207,132.5672389,123.5919937,132.1107391,36.54846,35.23727499,33.696,38.9247152238806,16.19662315,33.05967310999999,45.230708071
200211,159.456188,190.615538,157.7869937,195.1768725,15.93903,27.54948409,15.00768,78.10119940298507,13.79870284,26.70787932,2.795731400000001
200212,86.80412946,104.7363608,88.01151899,108.6966518,9.279539999999999,16.90344065,7.750080000000001,53.21222865671641,32.87009149000001,-1.027620020000001,47.60109994
200301,100.7430804,123.1348259,93.26199367,125.312872,9.972809999999999,17.70055486,11.04192,78.73912477611941,51.72302892,64.33807692,26.56238429999999
200302,29.23682726,37.14339794,31.38420886,35.07439546,8.72802,13.79934365,16.2,46.29781074626865,-18.90238230000001,-21.75641189999999,0.5210860999999909
200303,30.62397073,36.35730222,32.01449367,33.35104787,36.46515,38.4452949,46.9152,36.25929134328358,-40.07799012,-35.94143840000001,-26.36549139999998
200304,44.98139261,52.02957278,52.17512658,53.41602183,65.24676,59.4902387,78.5376,24.82226865671642,0.5153487399999932,-10.00255700000001,-20.54909796000001
200305,81.97491939,89.54482595,80.52268987,98.99184028,85.85673,80.17535152,101.088,27.68168955223881,-30.3571681,-57.69614129999999,-51.84411942999999
200306,52.05540055,56.89203323,49.96170886,57.7327753,111.68997,98.47131399,126.2304,26.01724835820896,-47.572977165,-31.227137515,-37.86435097
200307,76.69043899,83.06015823,70.19905063,82.25091146,95.83610999999999,90.74384215,88.9056,20.08426029850746,-47.572977165,-31.227137515,-37.86435097
200308,46.55536334,50.67148734,38.36863924,47.66786954,78.47985,80.04838969,61.6896,16.37523402985074,-30.87343236,-23.03030556,-18.7014385
200309,45.42917287,48.56409019,48.43962025,51.96623264,55.02915,48.43049741,44.064,15.07056179104478,2.806910460000012,-16.78380062999999,-22.4479595
200310,105.5337426,114.0512421,100.7202532,122.2325645,29.78643,29.05493239,26.4384,20.22985074626866,-8.175537110000008,-17.75640548,-0.131489000000002
