date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,15.01651009,19.03673507,15.27676821,25.23911071,20.85621,33.01055858,32.6592,4.474934237288136,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,55.76052508,64.00797271,66.65389591,51.97817685,61.56594,67.50211246,76.464,18.24631985898305,-5.983058800000009,-3.773670999999993,-3.807871900000009
200206,76.08658399,81.57558076,72.32372406,86.83537237,92.6712,76.99721724,100.3104,30.50945055457627,-39.42047694,-35.38951200666666,-37.70853104
200207,71.65299757,76.80967619,64.86205676,74.94017371,96.11706,81.98097713,108.3456,31.0388098820339,-39.42047694,-35.38951200666667,-37.70853104
200208,66.70475921,69.92970261,68.41321014,61.36720168,65.49531,55.33379618,67.9104,31.47246378305085,-39.42047694,-35.38951200666667,-37.70853104
200209,57.1907631,61.71921893,62.22252029,47.43668168,40.81056,35.02661029,38.1024,25.11457597830508,-27.59460582,-22.2889862,-35.75554757
200210,42.33738377,50.19056892,42.67623849,47.31660374,15.22854,13.8509191,15.96672,13.86840462101695,7.760927949000001,0.2778307000000009,16.627804305
200211,43.50528653,58.55063455,38.38153971,73.6558692,5.01831,5.545850263,3.70656,9.368103050847457,34.671474291,32.53781659,30.440119865
200212,25.77322822,35.08426836,22.95645358,41.37373606,1.158,-0.371405819,1.498176,5.845533754576271,7.522686499999995,13.030568,15.69919752
200301,31.9890457,42.07605055,31.72418841,42.89166208,1.662,-0.304570408,1.95696,5.122494915254237,14.906319,22.92629076,21.698964
200302,16.2339058,23.5107778,15.33108932,20.79486567,3.2367,1.130266053,4.19904,4.424913909152542,36.08098569,7.096881369999998,21.26723314
200303,17.92729083,24.47855164,18.22831105,24.12176724,8.93058,9.074876321,12.80448,4.076908474576271,1.213628350000008,20.57413914,4.016760789999992
200304,23.85338999,31.00284594,26.8860198,26.09509901,22.80393,31.90459572,32.9184,3.421147411525423,-2.863451080000004,2.400056250000006,5.554039990000007
200305,37.56924213,43.62240598,44.68107263,41.86270904,66.04623,69.01094286,76.464,16.53976638915254,12.66475246,4.306024969999996,6.961680540000003
