date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,38.83063495,39.1422479,37.87946844,36.2660518,17.78547,29.37720671,32.1408,0.6746425087108014,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,22.13423989,27.17402007,25.60501572,24.75211706,34.95681,62.74963644,55.9872,1.345645379790941,33.890615294,9.254253041,15.944326227
200206,58.69659009,64.21800041,58.9058279,58.28035117,66.71907,102.5593632,90.4608,4.659278048780488,-8.545722731333333,-5.858507561,-16.77163280266667
200207,108.1996201,108.9963466,95.70927457,107.1464137,85.94426999999999,98.73155808,99.5328,3.610502466898954,-8.545722731333337,-5.858507561,-16.77163280266667
200208,68.67401185,70.64690557,66.21013333,69.89149557,71.44215,70.51171095,74.64959999999999,2.958790578397212,-8.54572273133333,-5.858507561,-16.77163280266667
200209,63.67498417,66.82502474,64.63320913,68.31856006,59.50965,39.55736058,46.656,2.884010926829268,-23.99892772,-25.380125561,-5.938276809999998
200210,25.22601981,25.1499385,25.46324814,25.67484285,29.45892,15.5877968,15.8112,2.015158076655052,-15.56771851000001,-19.13123114,-10.06545188
200211,19.91979751,20.54464806,23.00564741,18.35037395,7.819109999999999,2.912708321,6.06528,2.247607191637631,24.2863187,14.85885898,15.04623136
200212,16.68247445,18.4270803,19.26293957,17.96979723,3.2634,-0.513881816,1.62,1.781796794425087,-7.546034380000002,10.63057362,1.131741609999999
200301,14.0771343,12.46208736,12.31794364,9.929495297,3.12402,-0.639579724,3.08448,1.141735358885017,3.252713290000003,8.111722069999999,-7.633583759999993
200302,14.94882869,13.27520959,12.4181707,13.28370342,2.583,1.699453432,4.6656,0.849137393728223,29.759566564,16.634489584,43.152363859
200303,22.66633785,19.47672079,20.81479972,19.08925301,8.33094,11.6074602,14.87808,0.7840935470383276,-6.062439654,2.955798756,1.594258395
200304,29.86476235,29.72657706,32.45134199,29.71591783,21.12705,40.20624231,38.3616,1.261798243902439,14.549837282,3.982871663,-0.8363217439999993
200305,33.69471893,32.72976464,40.1055106,33.58970525,48.5538,84.64671564,80.0928,2.515377951219512,-3.81512798,10.177181247,0.558745644
200306,92.09286813,91.17541191,74.87770727,87.12680897,73.21608,100.6400181,99.5328,1.411899428571429,-19.481293416,-26.56285373,-18.688580252
200307,62.69063178,66.79938577,67.67029576,67.71197766,89.49141,103.901479,108.3456,1.006301101045296,-19.481293416,-26.56285373,-18.688580252
200308,61.98782901,65.97429553,80.76382743,59.02555174,90.76203,82.46890251,86.0544,0.6800884181184669,-35.76775569,-29.95555808,-30.34012118
200309,65.10794478,71.11903237,83.93700512,69.16352546,59.20782,41.94446177,43.8048,0.7526734494773519,-22.82515096,-14.83758545000001,-16.98201127999999
200310,39.43255924,38.87720511,41.946335,44.91374593,29.41011,21.71774218,18.0144,0.8037006271777003,12.48034672,8.610373760000002,3.437106049999997
200311,15.28477467,16.38779765,15.26860154,14.74271889,12.4404,2.610432916,5.26176,1.092613797909408,24.30018200000001,19.71878329,23.13479337
200312,13.34081042,13.59731966,14.44223044,11.9050134,2.637,-0.729053248,1.653696,1.193304418118467,5.776394929999995,12.81302712,14.79026655
200401,30.48858086,28.58872846,24.78959013,28.19256512,1.641,0.053654021,1.967328,0.8629914982578397,11.43811035,16.36736783,-12.34143066
200402,23.92842405,23.69382605,22.20713496,22.26550346,3.36564,2.864618696,5.65056,0.7648928780487805,24.18634865,0.02377874999999818,40.69146173
