date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,52.79981674,59.42624059,61.97096696,55.9433654,91.75599,64.58320447,81.648,4.684685385497029,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,64.97839506,70.13483965,53.20013362,66.00617284,87.61164,76.47918416,72.576,0.9187484753109508,-37.47028096,-46.54064433000001,-19.32116699
200206,64.32993948,75.02763605,58.99720603,73.12641059,84.31791000000001,80.79699819,81.12960000000001,1.005897569998742,-25.82478163,-21.23187510333333,-28.18060726666667
200207,116.8837047,132.5773354,91.70505345,118.7037278,109.6932,85.96357933,97.7184,3.806605008598176,-25.82478163,-21.23187510333334,-28.18060726666667
200208,37.23993899,41.65532374,33.54379252,39.98011309,67.50762,64.45001964,62.7264,2.577265856980101,-25.82478163,-21.23187510333333,-28.18060726666666
200209,46.78691346,55.6037339,52.54968416,60.68733121,62.15997,47.94604989,59.616,1.225811476960397,-19.74568176,-30.9643631,-8.995386760000002
200210,156.8404225,172.7114006,140.1175899,174.1686921,44.72778,34.26161053,48.9888,4.507525120455784,22.05703226,18.03526052,10.85348257
200211,42.43907636,47.45982902,39.59505588,40.90237992,45.88581,29.80393832,44.58240000000001,12.39545002828967,46.81631597,43.55214691,39.29788462
200212,91.832405,104.9958318,79.8715379,97.69651813,32.62302,22.34960039,31.104,11.57345745978459,35.54365413,33.54675802,31.40729523
200301,13.19623481,14.78094441,9.860362002,11.40653332,32.84604,25.53861895,29.5488,6.787379161170652,4.329910269999999,50.90250650999999,1.034032179999997
200302,60.48092689,67.43380254,45.46203839,66.14427807,34.4232,26.20994589,34.2144,10.82235118392907,6.120315560000002,-0.4545288099999993,4.413202920000003
200303,24.23061795,27.3696588,25.50917153,27.69880281,57.46224,47.74337477,60.6528,10.43470633097971,18.45921325,-24.28385924999999,20.70814514999999
200304,25.98981542,31.55615282,33.56499028,31.35243658,75.03465,58.62535319,73.3536,2.873213355462902,-35.5862681,-30.84277852,-31.92133586
200305,48.16265794,53.22239431,51.61874393,55.48583984,84.03306,65.16963639,71.0208,1.183257514737591,-35.03649521299999,-15.33327485,-23.75465266
