date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,21.2657363,21.00367188,28.06602113,16.48510204,50.18538,54.76693108,65.0592,5.439856695437872,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,21.52676571,20.28581801,13.43544601,18.97192383,53.51631,59.22436427,59.8752,5.733671209588627,-10.10796738,18.07173919,12.11911583
200206,1.376764634,1.661929573,2.999413146,1.866360833,47.40828,47.24807,33.9552,2.945686429993554,-18.06337356666667,-23.78882344333334,-18.78717804
200207,0.865588188,1.468743681,3.007482394,0.523472449,33.02091,27.71388944,13.9968,2.569731018706037,-18.06337356666666,-23.78882344333333,-18.78717804
200208,0.346176484,0.456903543,0.659771127,0.155176359,20.21175,12.79215549,5.28768,2.337355825455957,-18.06337356666667,-23.78882344333333,-18.78717804
200209,2.378088334,2.483576517,8.924149061,0.007754355,22.55796,7.329301041,4.19904,2.460012664654775,-2.713523859999995,-10.43501663,-22.70100784
200210,1.746323529,1.84161894,3.031836854,0.090661764,11.68611,7.140146225,2.79936,3.569247479904844,-36.42488861,-23.77894973999999,-26.47682571999999
200211,104.8561796,100.3951103,111.8372946,90.31719612,22.8207,20.38214695,26.6976,3.589801187739245,21.25383758,24.14793777,35.72571564
200212,151.6345646,152.0526011,138.9187207,156.2604119,19.89471,20.38541682,25.92,4.162865178474651,49.282232764,48.737950804,30.943490981
200301,15.66764742,17.1277562,15.90360915,18.1735427,22.284,20.37831638,34.992,4.004793857071955,18.498391626,-10.596262932,24.689043999
200302,50.64176672,51.00085018,49.33157277,55.01422478,31.53003,28.13195678,43.0272,3.933669155860826,4.98680115,40.707215788,10.00445461
200303,45.80691349,45.15642463,45.38761737,40.64235553,49.23099000000001,52.10042645,62.98560000000001,4.591683543365033,24.17198181,3.120834350000003,2.900980000000001
200304,98.59294577,94.64188419,90.38835094,88.62492101,51.76791,57.40983043,66.3552,5.584989531693014,1.445755009999999,-2.677238470000006,9.685419079999999
200305,37.61426499,36.61355239,29.88526995,30.71327838,64.13256,75.16764388,89.6832,5.495972753877838,-8.507942199999995,4.108520510000005,3.629646299999997
200306,0.33500001,0.620047033,2.210827465,0.648177091,48.51483,61.16085791,50.544,4.257648823955594,-30.60666943,-30.584732055,-23.671841382
200307,6.804411944,7.408489775,11.1401115,5.861374799,34.81032,34.76253236,19.33632,2.764843374731162,-30.60666943,-30.584732055,-23.671841382
200308,11.59102945,11.86898897,17.87969484,9.126176722,42.34572,25.21254691,16.9776,2.681149859376694,-0.2752628299999991,13.770400048,-23.905230046
200309,1.500146978,2.315858801,4.860475352,1.267332414,21.18597,10.93226472,7.28352,2.739114272837739,-13.09992218,-23.970351218,-14.74826431
200310,1.493529376,1.762842371,2.920627934,1.032888525,10.81947,6.743240758,2.44944,4.185119372928446,-26.29719543,-14.48632813,-15.68147278
200311,41.55293902,40.98579044,48.27670188,33.91278435,19.09911,16.43653019,17.39232,3.448143258923733,5.179279319999999,0.8790016200000039,15.28910828
200312,140.0427964,135.5305515,139.335534,127.3094267,19.08099,21.52874464,21.95424,3.14575237747517,36.70823478999999,28.29781532,29.90567016
200401,46.63852826,47.0540625,50.92444249,43.48125503,20.76594,19.44300408,27.4752,3.7515692191841,40.21289826,41.46048928,30.04654312
200402,120.4008789,122.3486213,117.4760857,128.7720301,31.49502,30.45427223,42.768,4.608762343759805,12.27771759,-0.9872169500000005,2.981502539999999
200403,22.95691277,22.28148897,19.66798709,16.40230785,57.41613,57.08434242,78.7968,7.035800354838526,4.82331276,21.86617279,20.5507431
200404,6.783088235,7.801411994,8.903169014,8.121957218,51.46026,61.7851465,65.0592,5.758734903674462,-14.03657914,-9.066898350000002,-9.265325549999996
200405,7.001323924,6.939331916,8.224618545,4.533237233,45.46149,57.70170065,40.69439999999999,5.541220484793858,-25.331275936,-26.213263986,-14.47458839
200406,1.500588137,1.797458927,6.045334507,1.654816347,40.30704,36.12289243,24.57216,2.938662680913453,-28.332229614,-27.554932114,-53.01596832
200407,1.594852896,2.027181181,4.340228873,2.556589912,32.94981,21.62324617,12.93408,2.400495632976023,-29.98587036,-31.29412461,-17.43613816
200408,2.206323511,2.990004883,2.850938967,1.042192571,21.0471,11.02041816,8.061119999999999,2.355913309867592,14.71258545,1.20476532,-6.519947049999999
200409,1.826323565,2.322635426,4.855340376,1.172121609,15.94434,7.758125921,5.46912,2.346227929557137,-20.79866791,3.416004180000002,-13.50318146
200410,122.6574851,113.846011,114.7042254,94.24141199,24.85104,22.96024858,19.67328,3.669871927252398,-2.949066160000001,-16.64564895,15.53508759
200411,45.34455782,47.12188419,46.45055751,36.41113281,26.2293,22.58459556,33.1776,3.416055815757797,37.84372711,27.13280487,23.63451004
200412,121.3460191,120.7853493,142.3101526,131.4580222,21.41142,21.16054581,27.4752,3.303823698877866,18.98368072,26.675225256,18.12262535
200501,181.8926499,176.5993566,161.929284,151.7216079,22.4829,29.26469099,33.1776,10.29637254622314,85.115448,71.328658104,80.9523983
200502,99.13014131,98.77926471,89.60578052,93.47333123,32.97768,32.00426776,47.6928,11.10269894061874,15.12319184,19.00268936,28.44290160999999
200503,120.247056,117.4749816,107.9182805,97.952608,52.55817,53.93754108,74.3904,16.88435344655459,19.75286097999999,28.3928986,17.63848116
200504,37.20058666,38.44461397,43.74589202,37.45148782,68.12118,67.53112484,89.16480000000001,21.06281874140715,1.650611900000001,-7.81937409999999,-0.380401599999999
200505,70.09544462,64.91356618,46.07893192,53.62056957,75.92571,87.72480914,102.1248,21.79683748737814,-4.467216500000006,6.508026099999995,-5.921752999999995
200506,5.181618186,6.169976448,6.287852113,7.067341524,58.46136,71.44897171,73.872,20.8918089348569,-22.45864103,-31.9434967,-28.73912806999999
200507,0.801911803,1.253421128,1.842723005,1.306465598,47.71116,49.40266532,38.6208,8.69983741321574,-38.75521469,-26.44182587,-27.94172287000001
200508,4.446029663,4.861383847,7.085534038,2.575230991,34.77159,25.95386566,15.11136,5.475714782846809,-16.57983589,-26.99305725,-15.99301911
200509,9.608235079,8.970353286,18.39788732,6.355699427,23.45988,20.20971002,9.35712,5.049705917588467,-33.10879993,-16.683852198,-25.877594466
200510,10.74117593,10.33022059,12.48019366,9.765651927,17.1246,15.00885857,7.10208,5.482442795123538,0.005297660000000093,-8.90337038,-13.677942753
200511,21.56735409,23.00442555,36.87661385,25.46022662,16.93323,15.17819466,9.30528,4.267408138466893,-4.164004330000001,-0.2236890789999997,-10.077639581
200512,168.5446921,165.3378125,177.5950704,160.1736989,19.49211,25.12464633,21.5136,7.372127034474104,36.65883923,32.217073917,42.60977364
200601,137.2204446,136.6316728,117.805311,114.3082634,23.53104,24.68696916,32.9184,27.57516495427603,53.08933258,47.98096085,58.05564879999999
200602,51.94852941,52.32587316,60.19791667,64.19244026,36.55866,29.14125057,50.2848,13.51931222937858,3.36865997000001,-7.879562379999996,-21.45706939999999
200603,164.541188,158.1463971,158.4210681,154.6152775,42.79572,46.52229644,58.32,24.50504726426343,13.19450377999999,24.47000122,37.58932495000001
200604,148.5504366,143.5273529,130.469777,127.981115,61.64661,65.61488518,87.8688,58.48764580041189,30.95597835000001,27.33270267,22.42642216
200605,27.68632597,27.5980239,25.52567488,25.89571246,76.21338,89.19293653,112.2336,54.54791404008193,-26.23497767000001,-30.16505436,-24.77499393000001
200606,1.066176471,1.468799977,5.313233568,1.064990773,61.80936,70.10851637,77.5008,32.84830002681256,-17.96221161,-14.1816101,-6.650878910000003
200607,4.988970588,4.975172335,8.325850939,2.594552433,48.19503,40.74192631,30.3264,11.61262312383408,-30.73916626,-28.94508362000001,-33.69522476
200608,0.813235283,0.905054142,1.117811033,0.367494751,28.17606,20.17713967,12.62304,7.7401714862714,-18.37205696,-15.87540627,-24.14156342
200609,0.553823527,0.697976505,1.580545775,0.0,18.04743,9.788669666,7.49088,6.94234752497276,-18.96644021,-20.78572368,-33.565818068
200610,14.70000144,14.29005285,19.5679284,9.074496999,21.83493,17.41817916,11.56032,8.0616373915375,-8.89128911,-11.270533207,2.292654872
200611,28.53029318,30.16715533,36.93192488,26.28068273,15.95337,15.71471655,11.32704,5.313503146196895,-24.18618357,-9.645753264,-13.063502904
200612,69.86661305,68.89790441,63.24603873,64.99010512,17.44128,16.78960567,18.6624,4.9286756308082,38.91790771,21.640747071,32.98387146
200701,20.32411822,21.54273897,23.66299883,21.6068941,20.41218,16.85570707,19.6992,5.416271685368901,-1.26670646,4.580586429999999,-4.215034489999999
200702,102.582498,100.3130055,107.6367371,102.8348173,30.2304,29.531607,31.6224,5.304261371091499,4.769838330000001,-10.768599985,2.28285217
200703,20.68161908,21.11384421,17.29196009,13.26398872,48.07539,47.95580563,57.5424,5.348769759999088,18.00005341,27.045165535,28.90196991
