date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,56.67305501,69.45804398,61.14903322,69.9063246,66.46599,55.74696345,46.1376,4.810109462186869,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,82.53082954,98.64808007,93.34837963,110.8839383,83.54001,70.18080884,66.096,5.684336317226641,-68.744768353,-53.02879503,-23.15798103
200206,53.77291531,60.51922062,63.71126089,67.15086534,89.34053999999999,77.71656039,78.27839999999999,3.866212798290395,-15.81965792566667,-21.35643514,-16.55626480666666
200207,35.73145888,41.40546705,30.48903867,50.82533773,62.3826,69.57880821,56.24639999999999,3.728781099370771,-15.81965792566667,-21.35643514,-16.55626480666666
200208,63.85694716,74.14065904,71.05603214,106.9323798,59.91168,58.54651853,51.5808,3.878368087379793,-15.81965792566666,-21.35643514,-16.55626480666667
200209,49.40374756,53.74353214,59.70390795,68.01516385,61.47549,50.6324002,45.6192,4.382150967588744,-1.314951579999999,1.009236649999998,-1.283949110000002
200210,67.06985813,78.64598652,69.05398965,84.80089654,40.43472,35.59816727,33.1776,3.515740425026713,27.46642727,54.215700785,39.28568692
200211,69.02492947,88.26902914,59.68804466,83.92616102,24.40317,23.20270073,20.37312,3.300176374213463,32.61479865,22.820799935,9.940806918
200212,73.67222087,95.02370983,82.05412582,100.5431925,17.77581,18.89674706,15.75936,17.12606377775139,38.15897116,13.16984897,26.70290883200001
200301,71.6980523,93.27150565,67.4204793,94.1890191,19.45701,19.92907408,17.6256,16.35391057817879,-8.3501926,32.25299749999999,-9.436821830000003
200302,76.96236165,91.95566108,77.23740468,84.84482151,22.73352,23.1693515,21.33216,33.17464580315802,36.86149766,-1.018737789999989,17.27117581
200303,44.31798638,54.74073223,40.76776961,50.37824504,50.87535,45.84016815,43.54559999999999,25.12904456844355,-6.062181260000003,8.10417344999999,32.59143405
200304,48.19527859,57.49647246,47.61240468,56.80028619,72.50892,61.18317206,59.3568,11.14707709842099,-27.92666287,-8.701897520000003,-16.30115424
200305,84.62791612,95.43785743,87.48713235,98.5314738,95.5248,81.2433648,84.24,18.55352553721952,-19.77155897,-25.25428602,-8.719136550000002
200306,35.38402642,39.79450912,42.51892702,44.07617527,94.72095,87.30174157,87.09119999999999,4.392829158257153,-20.95459705,-29.67575794,-31.7505561
200307,17.18937514,19.32860158,15.78615196,28.48254734,62.89269,67.97676789,54.9504,3.557037635046895,-20.95459705,-29.67575794,-31.7505561
200308,39.51402452,44.02972665,48.46343954,54.48546007,56.59821,53.01924243,43.8048,3.266787795322332,-24.99036916,-12.63254208,-23.46709866
200309,89.14152696,99.04392191,85.95996732,98.77649604,61.28643,49.94925528,50.0256,4.154585492104951,10.77897135,5.783435399999998,9.59592353
200310,109.1606988,125.4701797,115.4340278,126.8512777,40.59786,37.14057591,33.696,5.673688899442004,7.37742107,6.62081231,7.91751777
200311,81.87215169,93.35138378,69.7962963,83.99690755,26.88348,23.68193666,21.46176,15.23510084293007,39.74335734,33.53305732,48.48415459
200312,43.30375163,58.66416037,57.28070534,67.84861247,17.40777,17.30775223,15.88896,20.60869257984091,56.09637112,37.14119466,44.35786269
200401,45.41847059,65.12269795,43.79650054,91.70460341,19.46736,19.58863292,17.65152,22.05166387272943,-15.92986383,-6.367913139999999,1.560675720000006
200402,53.95909966,63.85837929,43.36791939,70.8381212,26.09346,25.81253505,24.39072,15.51778055324706,8.165554470000004,37.0368788,13.11692302
200403,70.53757053,83.13349333,62.85328159,78.46326362,43.57062000000001,43.40409566,37.3248,20.16676319601092,-13.96873643,-18.63656954999999,-27.29572890000001
200404,80.88493517,94.04863664,72.39086329,100.4247097,70.44228000000001,60.42911312,60.6528,21.25292290157901,16.29252793999999,35.90962051999999,19.72756619
200405,65.75236003,78.12486383,69.49925109,96.65889486,90.81783,79.27182595,81.38879999999999,21.52587838062448,-1.00400119999999,0.5606214000000023,9.07113987000001
200406,19.58131917,23.80313862,18.17395153,30.59499105,85.22055,87.69018431,93.5712,6.908635498041078,-42.50343492,-75.5933634,-67.7370402
200407,42.42118327,43.87330644,28.60437092,41.54086304,67.21413,81.90641239,72.05760000000001,4.329590882108512,1.659335670000001,3.501017260000001,0.8059370199999982
200408,31.68284437,38.81281063,30.25313181,52.17293294,54.12753,57.92921795,51.3216,4.792568918437611,-35.740367892,-25.115976974,-17.461075676
200409,49.05361599,53.85961329,47.41986656,55.80904812,52.75134,44.64961374,43.54559999999999,5.960707586370651,-21.906380968,-35.288057116,-33.819864064
200410,60.81902398,73.15676062,56.13773148,86.45465766,30.28629,29.7822773,27.216,5.095097138786655,-9.439659970000001,-1.694819129999999,-15.25357394
200411,29.90548367,38.90117783,25.37357026,50.51104058,20.17716,19.55185007,17.2368,5.765576730381099,57.85456679,16.78010305,53.22914462
200412,53.46194458,68.7154565,47.86771514,77.76458062,13.80423,16.86862116,13.4784,5.552320645850647,2.367789370000001,74.87614356,15.22912767
200501,21.70909797,31.33715235,23.15182462,36.25660536,11.6805,15.72447498,13.91904,8.933245067078238,-0.8822954000000003,-41.80554538999999,18.04835002
200502,29.62069363,39.32151671,35.18933824,38.30636597,18.06843,22.12117619,18.89568,11.57485095571649,19.75765653,23.85313586,-6.592397049999995
200503,21.00763957,27.56690411,32.25503813,30.90614149,36.0912,38.31962463,32.4,12.87242037278879,-11.28151449,-9.111080600000001,2.017232249999999
200504,46.32041423,58.74509804,42.46391612,67.83141412,53.78463,53.22625268,45.6192,10.29931492342396,-19.06456502,-12.21360948,-26.34403991
200505,60.5826416,66.58070789,62.91911765,74.99374051,76.09521,69.82748173,63.7632,4.7660734655111,10.60967339,4.079674610000001,8.802095199999998
200506,38.47951253,41.09333725,34.448189,46.90965441,68.37450000000001,69.99379198,62.98560000000001,3.722503431081563,-36.32860819,-32.299646162,-30.869793363
200507,12.36875068,15.73098043,12.62554466,21.9053599,47.33391,52.19797102,41.2128,3.658003466698326,-56.32920499000001,-59.94860076800001,-37.500208537
200508,29.40826416,35.90327138,37.87057462,46.86838447,50.6922,45.77262482,39.3984,3.33187244449721,9.126586920000001,11.25739542000001,-3.28172472
200509,44.0368042,53.64000374,46.43940632,54.96861776,48.44889000000001,38.87806664,38.88,3.260479354149353,5.215274380000004,8.628448489999997,-0.1515367300000037
200510,87.49062771,94.55446623,82.15407135,85.68607585,33.71709000000001,31.88282158,28.7712,3.228229371957735,24.05596585,5.908633760000001,9.700405550000006
200511,78.81867811,98.13019982,73.33489924,106.5579427,25.18797,24.00716461,20.37312,3.649294740591238,10.30619303,14.96877713,23.74368286
200512,41.28291829,54.90525429,39.06529139,69.81440565,12.45996,15.64581099,13.608,6.707503929716252,27.322346586,36.98598395,27.92227512
200601,44.62770589,59.74774476,51.48223039,65.56300184,13.87122,17.41016529,13.55616,12.0024094028256,2.008216434,1.359478429999999,2.663646270000001
200602,33.31118096,41.96047369,37.94315087,49.54684448,25.05,23.25714426,22.49856,6.571980149590408,11.93114048,-1.34431288,-5.431733871
200603,45.48152669,60.68868294,47.75347222,77.0511339,49.51227,46.75811718,42.50879999999999,14.6226896830108,36.12206183,23.04145982,26.776954651
200604,38.921875,45.84784348,35.34960512,48.26706272,65.97804,60.29606964,52.0992,6.479538406743441,-19.35756429,6.480458579999997,-5.733798559999997
200605,24.48541599,30.07202946,31.81188725,41.87809245,71.21946000000001,73.93232078,65.0592,3.69397696782619,-28.836032866,-30.99949222,-21.369732324
200606,56.15603977,61.18588303,49.47617102,78.1406996,67.90823999999999,72.19282865,69.7248,2.900652024219399,-20.940569134,-17.147961514,-6.098942226999999
200607,41.59617784,45.15383306,34.32026144,51.77093167,68.90859,73.14966313,63.504,3.552267838062448,-24.23387231,-47.455102286,-41.798391549
200608,19.78840298,25.52698206,20.09388617,41.55323622,43.42008,47.44034989,37.3248,3.332210946218687,-8.70414564,-4.809505889999997,-13.95315891
200609,101.3249308,111.7521616,90.42973856,121.6446669,52.9356,47.02105033,43.8048,3.495861142110887,7.915883379999997,5.197889539999998,-4.30252076
200610,50.94396294,62.69942725,67.17769608,65.98714193,42.60279000000001,36.45915354,34.992,2.984569678261902,24.04442172,31.42064074,36.67516751
200611,45.17041694,59.97177117,47.87173203,72.13339572,26.14113,20.93670892,21.02112,3.269403490442835,29.38825311,32.10474141,40.31108263
200612,24.8968065,33.72719227,32.71575436,44.49258084,13.98534,14.52208448,13.37472,3.807682773358661,0.8016018299999992,11.0782725,-4.54508124
200701,23.22104221,30.34434147,21.82434641,37.89998711,14.04825,16.45749147,12.46752,3.253924729906209,-0.7281426299999989,2.84733752,-0.09935336999999933
200702,52.27757094,66.20957159,59.63562092,75.70705838,30.8961,28.63884687,24.8832,8.297446515493291,0.9285753099999994,-6.8577847,5.653074479999999
200703,83.81555854,99.09302662,63.41176471,95.0069987,43.29003,44.59852229,33.4368,15.66309011041197,11.14325629,15.77315945,9.111168750000001
200704,116.5588921,130.4635332,99.73645153,127.8503961,71.49347999999999,65.52481766,59.8752,28.7623989552416,15.80101861,12.97522312,28.50387912
200705,65.7181939,78.94262323,81.67912582,125.2081706,90.04893,81.6745732,77.24159999999999,11.2849396177134,-0.5490688800000001,-2.908203129999997,-16.85669623
200706,37.15097385,43.45647382,31.6060049,58.80160862,82.21122,79.88327005,80.8704,4.033863469072777,-7.858876539999997,-16.99366929,-14.60323758
200707,9.377569411,12.88708576,13.62152778,22.95032756,60.94218,66.80250582,60.912,3.712656108274961,-42.795478823,-51.4705641,-53.18312072000001
200708,33.71590169,46.73989822,41.31284041,65.99705675,60.44175000000001,53.10392282,51.84,3.799158684554197,-6.013586257,22.800277493,1.27910529
200709,21.75263808,29.42901944,25.94437636,32.31805081,39.56661,36.63252531,36.0288,3.927358518342633,-32.5734219,-37.844341493,-18.74097019
200710,38.71499973,48.21655433,45.88385076,55.40305244,35.34612,31.70054382,30.0672,3.910218022082393,12.42262437,11.73222521,15.30343628
200711,19.3057624,23.1113728,21.10341776,23.49319628,16.00164,15.11913092,14.6448,3.955331069690134,-5.249382859999997,-21.78651259,-0.2875230600000016
200712,30.35402764,44.04431764,30.61737473,50.27956814,11.59359,12.96975873,11.43072,3.637601044758399,38.225214214,28.42031182,2.04802789
200801,35.59527588,47.92641102,35.16973039,56.93699816,16.40268,18.38637441,14.23008,3.694407788198979,-12.908570604,25.769687657,20.75545332
200802,24.53742981,30.70588235,26.38242102,38.33424886,24.40305,23.26658214,19.88064,3.654987724088805,23.019191315,13.927340613,12.123760648
200803,56.43854099,74.76795684,56.21725218,80.63576931,38.93448,42.37432537,30.8448,3.645201947049745,3.625306025,3.132137719999999,15.332167732
200804,78.6467353,90.99137902,59.83803105,80.73560248,63.4047,60.3939953,50.2848,8.0434779057343,5.784074570000001,5.495652939999999,3.01872084
200805,177.291097,187.5236588,168.5848312,173.9050836,81.27279,76.73323198,68.1696,18.43449602279473,-2.505681360000001,1.795661079999999,-5.760599769999999
200806,60.61368137,70.52313964,57.38466776,89.64314779,101.72568,88.28428564,95.3856,22.31883404962602,17.1244083,-0.002258299999997604,10.44619751
200807,26.35208299,31.25448495,25.78669662,35.81627062,80.13165,82.25556317,76.2048,3.345166330286121,-32.0524861,-48.92804294,-33.738970867
200808,21.55152724,27.84246068,28.09490741,37.99699571,54.55251,58.08768123,48.7296,3.54451307135225,-17.54007202,1.12677171,-13.208354103
200809,33.45652941,40.18666599,43.21180556,52.36586507,45.03699,39.69416158,37.3248,5.007271328505284,-40.44882032,-31.68872239,-30.80725267
200810,91.42514377,106.0491813,95.44151688,107.6075507,35.45547,34.00731857,30.3264,4.518074795203609,13.86050753999999,-5.361341689999996,5.982191300000004
200811,73.04805501,91.82746119,69.53853486,92.72340902,23.62797,24.63666755,20.76192,8.347113949899086,43.50304709300001,25.57100762,31.46244812
200812,58.93402778,73.96802662,66.32128268,86.81380208,14.13534,17.88563551,14.46336,16.97912325774664,22.069918737,41.4970754,26.48103671
200901,61.90882026,82.05558109,58.06161492,84.97231717,15.46365,20.61174662,16.25184,10.00281818829396,12.21935527,19.41578674,28.16293674
200902,39.23743354,50.61814491,51.79874728,60.50779215,29.93088,27.40973243,26.4384,28.53664907990027,11.23260837,16.7243042,1.346296530000004
200903,36.53965251,45.78761149,37.17844499,49.37741428,49.34973,45.46839728,44.8416,14.03474296568918,2.646155460000003,-3.147101509999999,2.048729790000003
200904,90.04014757,105.3482435,90.22412854,110.4628906,68.38968,61.27490707,56.5056,11.8058629941826,-12.82420179,-14.33268229,-18.51505365
200905,37.26180013,42.39422488,51.18368736,51.91263835,88.38051,80.99681154,79.056,10.64104779769678,-10.24724834,12.13831584,5.285049439999998
200906,33.70625136,36.59294152,42.12050654,54.1495836,78.58215,77.35380449,74.64959999999999,4.627318532589339,-11.68433041,-18.42714268,-7.078786210000001
200907,14.1989585,17.91840703,16.24203431,27.23584663,56.87754,64.17209055,60.3936,4.238226190193518,-45.09958309,-48.38328043,-49.83887228
200908,36.84375,40.79194751,33.85668573,43.11440701,53.26167,52.80013649,48.4704,4.105195013653092,-13.05293443999999,-39.16753302999999,-23.59139506
200909,45.04347059,55.38666769,42.86492375,66.49678548,39.60045,40.91263261,34.992,3.787865036210376,5.237531879999999,16.92883300999999,-1.727528890000002
200910,42.04090034,49.28635621,50.11158769,49.36351183,31.14873,32.41945064,30.5856,3.876121666864537,-23.89457194000001,-17.87278916999999,-30.66911824
200911,62.49688043,82.10666871,53.71466503,100.8024902,22.82427,23.75046133,21.69504,4.99539299536982,26.07562934000001,18.33498127999999,39.99397785999999
200912,84.41895888,102.5658361,95.60375817,115.8368734,13.43436,17.39595664,13.50432,4.801062234358304,23.08615451,41.401657953,29.4342609
201001,74.07735867,94.6679262,77.68756808,102.1067912,17.29056,19.71012922,16.12224,18.34663943962959,57.36666531,56.28622182700001,60.36172569999999
201002,51.70305379,63.70750783,55.74714052,73.35146077,25.92171,25.41301995,23.43168,18.24902785230915,-1.302432590000002,-3.561079240000005,-10.00024414
201003,47.3063897,56.36326848,49.65659041,68.79522027,46.41894,43.34522515,38.88,14.79606411017452,7.471449110000002,-5.581614179999995,0.3433227599999995
201004,38.04312473,46.36313657,44.198189,61.49782308,67.09722,60.0557203,58.0608,9.229526392021844,9.327518039999994,14.24916245999999,14.34705268
201005,64.34653049,79.11524714,76.52852669,91.68084039,84.4644,77.33790351,72.3168,12.01462623768253,-2.515838619999997,9.954023579999998,-7.299374059999998
201006,72.70541721,84.28548815,70.61757898,106.3991767,87.25812,81.67832692,81.38879999999999,11.3944295381693,-42.05937026,-41.65449524,-25.49600219
201007,27.09361098,32.02766076,22.67973856,34.11281331,76.60332000000001,80.12532011,69.2064,5.753329122640389,-17.25533718,-34.27303314,-39.89934625
201008,18.6244439,24.98640472,21.69587418,30.58846707,55.23753,58.48334861,49.7664,4.718898634690728,-17.97951931,-18.85214827,-10.45807224
201009,44.08375041,50.21568627,55.33523965,59.70630561,48.1707,44.26017828,38.6208,4.161232434999406,-22.6902805,-31.65361193,-26.34421793
201010,66.39242893,78.85508578,81.37465959,84.71717665,39.92862,34.01504892,31.104,4.178188293957023,-0.5499742200000028,18.89074707,21.83024427
201011,49.66305542,69.00392327,47.06134259,78.22098117,23.42115,23.9517393,19.77696,5.280596082156001,33.47414143,19.22751533,9.900154960000002
201012,45.27548896,57.64055266,50.59306917,68.35871718,13.20498,15.68675478,13.76352,7.620443072539475,56.62649197,58.52977159,51.52787781
201101,26.45777724,36.49571078,30.46936275,47.51121012,14.03193,14.61029559,13.37472,8.179678689303099,0.3148939350000006,10.224431355,13.17367214500001
201102,35.42062717,47.83352056,40.58435458,54.11101278,28.13463,25.85538701,23.95008,5.245299584471091,0.3148939350000006,10.224431355,13.17367214499999
201103,78.99951172,93.00972733,70.01456972,85.93863932,45.88386000000001,43.30931832,38.1024,14.48079591594444,21.62910292000001,0.3848673500000004,11.54964192999999
201104,42.39375136,50.00548917,39.54357298,55.53875054,74.89725,63.28599495,62.7264,7.846592995369821,-38.46266005000001,-14.77715047,-26.64295112
201105,61.38368056,69.442436,71.80433007,75.09650336,85.20405000000001,81.35114089,76.7232,4.133659931140924,-27.821107118,-13.89644707,-24.67421976
201106,43.00916545,47.78666684,43.29316449,58.57622613,79.51878,75.39500096,76.7232,3.974625667814318,-14.782271756,-30.7406701,-13.39940898
201107,25.85951402,36.19179347,27.01674837,68.30592177,61.51176,63.69258969,60.13440000000001,3.848487617238514,-14.782271756,-30.7406701,-13.39940898
201108,19.0106252,22.73333461,18.59279684,24.37124803,46.49265,47.75009132,43.54559999999999,3.613198147928292,-12.23516846,3.032684329999999,-17.33166334
201109,19.35597059,23.1529416,20.39181645,30.47535197,38.88609,35.1939946,35.2512,3.54500543749258,-0.5923190600000012,8.865439520000002,-1.141981340000001
201110,26.50298564,33.08368651,27.82666122,32.39621311,20.00697,21.58770441,20.01024,3.515063421583759,-13.20854018,-45.50480313,-17.09877522
201111,89.96076118,109.6313828,93.34817538,99.76660156,25.94463,23.83409029,20.736,3.482474937670664,1.076558430000006,14.9543457,-12.30043539
201112,23.59381951,35.19898259,24.8773829,67.83794488,16.39215,16.31840383,14.87808,3.462441790335985,72.78529528,73.74245029,89.60206435
201201,16.77527703,27.00525727,18.95751634,38.91841295,14.99274,16.07596237,14.02272,3.442593280303929,-23.753360325,-4.942798190000001,-15.50595771
201202,16.80944485,21.38342525,23.61008987,25.59663561,18.90378,21.33994517,19.25856,3.359537267007005,-14.222232395,-9.635854930999999,-16.227885567
201203,29.72194417,35.66013072,29.66407952,34.35883247,42.82794,41.43328321,35.7696,3.395941588507658,17.291974491,-7.801548639,-5.440869860999999
201204,99.90791829,119.3850933,97.07822712,123.9085286,58.76801999999999,54.72744597,43.0272,3.810698515968182,-34.891366851,-7.519666672,2.110967
201205,37.68110826,45.61011966,49.22399237,52.59614054,83.47056,74.08276425,67.9104,5.221450599548854,10.095472545,5.814155790499999,0.4001812404999994
201206,38.36353895,42.89647161,46.37826797,60.92382134,76.80486,70.03010583,65.8368,4.880579366021608,10.095472545,5.8141557905,0.4001812405000003
201207,26.29902818,29.11892787,23.94151688,32.09958903,57.18048,59.11055167,49.7664,3.933974688353318,-18.70154147,-16.087891899,-18.521326703
201208,18.30812581,22.48452393,21.67354303,22.6849467,43.40619,45.87921768,36.0288,3.657018734417666,-29.12843832000001,-49.25756751,-34.79212612
201209,42.94479031,48.52862881,42.62819989,54.9818217,29.37285,31.11736988,26.6976,3.420929170129408,-13.08333332999999,-19.01071506,-10.53550212
201210,132.640625,146.8046705,126.2952751,107.0698174,40.85049,38.13952859,33.4368,3.318517012940757,30.90031857,29.851481965,33.9146893825
201211,57.81236437,70.42824074,62.51239107,75.42736138,26.24892,24.02624588,21.46176,3.315255087261071,30.90031857,29.851481965,33.9146893825
201212,29.26423475,43.50211908,32.52539488,61.59751383,17.14035,15.76015332,15.52608,6.62013971269144,45.7259335,68.71975878,40.954817875
201301,91.32714844,121.820687,87.53315632,103.1264038,21.2397,25.80373585,18.68832,21.14297138786656,-18.47288344,-33.25694614,-26.85461934
201302,72.7913954,94.89987575,70.44015523,85.66177707,28.39278,29.09236336,24.90912,36.67247640983022,19.51543851,8.486958820000002,15.20619202
201303,101.6307644,120.3464648,102.0322712,119.3551975,48.70806,47.83995569,44.064,27.62014028255966,6.933051214999999,17.07713911500001,8.741638180000002
201304,72.68631999,86.03686683,67.74673203,87.19740126,70.31958,60.30781729,61.94880000000001,25.02552458743915,6.933051214999999,17.07713911499999,8.741638180000002
201305,71.95069716,89.04010927,84.41462418,100.4670817,81.15186,73.28451963,72.576,19.74526700700463,20.52219645,14.01178656,16.95090739
201306,76.72041829,85.47921773,77.67742375,82.06939019,100.40472,87.32982524,94.0896,25.48610233883415,10.81028239000001,3.877237959999988,11.32552762
201307,55.84583198,57.36013242,38.71153322,52.75640191,91.42793999999999,96.85508311,93.05279999999999,6.878231888875697,-73.088876091,-78.638715108,-92.11521234
201308,26.76152886,31.86232809,34.04513889,41.08223131,62.73561,69.59458369,65.0592,3.570639249673513,-0.9651776066666673,-3.341966700666668,-0.1893350100000006
201309,27.46041531,34.65804143,33.85859205,33.97660997,45.37506,46.16200686,43.2864,4.73080774070996,-0.965177606666666,-3.341966700666663,-0.1893350100000006
201310,43.83798557,51.81335955,58.48372821,47.76106093,34.85807999999999,33.42720179,29.808,4.882948878071946,-0.965177606666667,-3.341966700666671,-0.1893350100000006
201311,92.07055664,117.2047079,88.33380991,108.2009481,22.88532,25.12772054,19.46592,7.403955835213107,-5.443045297999999,-2.018452959999999,16.167600738
201312,32.40666707,42.83916718,36.95002723,56.40672811,14.76072,14.25182241,13.8672,7.876873513000119,2.590496063,21.259914399,-4.652013885000001
201401,72.82451714,101.0810866,68.5712146,107.7113241,20.61168,23.26768057,17.57376,12.55038214412917,15.658345536,9.214350811,33.040087387
201402,52.56902737,70.05417688,54.78969227,71.85602485,30.10545,27.49335438,24.64992,22.9005338715422,23.86514790999999,30.68526967,10.022716945
201403,56.53465441,70.76996528,46.31038943,57.25689697,48.47742,46.76647654,38.1024,21.69586779057343,23.86514791000001,30.68526967,10.022716945
201404,61.66840278,70.94274663,53.28240741,58.07158746,72.72651,64.18902113,55.728,16.71992325774664,-22.51507568,-37.31182861,-14.28568861
201405,54.43604194,63.21893297,56.5814951,55.57388306,71.19984000000001,73.14568048,57.024,6.878231888875697,-34.178563438,-5.242058650000004,-13.19460043
201406,47.57055325,53.3678428,57.52696078,54.84958564,85.16498999999999,79.82128551,67.392,4.008691250148403,-1.636641609,-46.53411355999999,-14.127344765
201407,48.76652696,57.3390608,47.7602805,61.43979221,78.62958,73.83829342,62.4672,7.635644877122165,-12.0106052815,-3.565494964999999,-11.2185100975
201408,39.77298652,45.44965278,41.44022331,49.03540717,62.90496,59.52357844,45.36,4.303249293600855,-12.0106052815,-3.565494964999999,-11.2185100975
201409,64.7868788,68.83529497,65.58197168,66.12591553,54.49509,48.99512487,39.1392,4.37796585539594,-9.915808779999999,-33.10966661,-20.32186551
201410,31.45951335,36.52165033,29.33408224,35.14478556,40.84614,35.21069076,32.4,6.780958803276742,12.67218695,32.27213542,25.73540328
201411,131.6372884,150.4901961,121.3217593,122.0621474,25.54173,27.38151029,19.90656,7.030588436424077,8.068198310000001,-19.1855401,-0.9138955000000006
201412,44.34520806,59.77772672,53.59749455,67.1663954,19.54911,18.55257915,16.7184,16.24211269144011,9.5809830575,0.2413872650000002,-6.937299944999999
201501,55.39298164,74.23467286,49.20125272,77.87783474,18.44226,20.40383589,16.87392,10.21164297756144,9.580983057500001,0.2413872650000002,-6.937299944999999
201502,72.08062066,96.1662837,74.32972495,83.3170166,27.23835,30.18216657,24.15744,29.20457452214175,140.947739515,119.61860826,86.63370599
201503,80.07396105,96.29207516,74.17102397,92.60384115,47.67819,45.77022426,38.6208,35.98541023388341,-99.49000721,-5.825534399999995,5.158576120000006
201504,29.79111057,39.4517676,38.46153322,48.21522352,76.15839,63.02148248,61.6896,15.29206145078951,-14.83955553,-22.79642402,-25.86928304000001
