date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,8.544614927,9.932310969,8.451468337,8.834852431,20.31285,18.81473271,16.9776,0.1360149083180463,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,3.049089128,3.608747772,4.90176845,2.803691142,18.59424,15.16718981,12.98592,0.172001234817323,18.029435495,3.475261110000002,-6.797750182000001
200206,2.126226324,2.539026937,2.944479133,1.837201581,17.02605,10.98082994,9.35712,0.1047038717341587,-16.24251750333333,-18.59897212666667,-16.30867099233334
200207,26.86432526,29.38656391,24.87344908,29.2590833,28.42584,20.97471415,21.82464,0.1028521888106802,-16.24251750333333,-18.59897212666667,-16.30867099233333
200208,21.7472277,23.29777383,20.18442838,21.06614818,26.53284,18.88554447,19.80288,0.1372340027314677,-16.24251750333334,-18.59897212666667,-16.30867099233333
200209,52.27993228,55.94630197,51.18209193,52.4761793,40.52658,29.66403656,32.1408,0.1580214476778485,-41.45575675000001,-25.38784842,-25.92390675
200210,25.15355394,27.07855553,29.36730583,25.74028716,22.1469,17.71913058,19.23264,0.1120100595589245,14.75418763,13.79301427,11.38846498
200211,17.71802858,19.59511587,20.31905616,18.26293872,13.26771,10.11023631,13.55616,0.1133632124645434,28.86150399,12.77112851,24.66476596
200212,18.35938869,21.21718901,18.93830567,18.26366992,10.45512,8.446967791,10.54944,0.161473453851935,-0.7613401300000007,9.855679789999996,14.18796759
200301,7.426386347,8.733188522,8.429765549,5.522258587,13.07316,12.00215066,11.81952,0.09113463872703911,-12.17151085,3.58606164,3.983452229999997
200302,46.01426426,52.64415485,46.51293103,49.79997185,20.08209,16.22900302,16.12224,0.1331661653588486,57.95699399999999,45.72113347,28.235008109
200303,26.41116116,31.0137493,32.59450532,30.7493861,36.97341,30.5341385,30.5856,0.1110884074250665,18.50685042,14.19502698,34.445283531
200304,11.78154228,13.65447752,15.36973292,13.28042789,32.15418,30.65378638,34.7328,0.1219303879815424,-17.62450654,-23.03839835,-21.45292637
200305,11.74246317,13.25964918,11.48196302,12.45484449,26.30049,27.32836132,34.2144,0.1356755727596713,-8.205469682,-4.50158588,-8.158238299999999
200306,9.977137294,10.95673919,9.900167177,10.6239687,25.81485,20.41630564,25.272,0.1043854828151895,-31.165120014,-31.24842188,-35.03165035
200307,21.58044959,23.50493474,21.02157187,23.24814072,24.70026,21.59154329,24.31296,0.09439812514647294,-31.165120014,-31.24842188,-35.03165035
200308,39.2177881,42.46446987,38.55105946,42.76176958,39.03954,32.92488697,36.5472,0.1356336794808595,-20.59889764,-4.682906850000002,-14.05933859
200309,27.21183293,29.12682283,26.38641033,27.87994244,29.89896,24.63507049,30.3264,0.126061065272379,0.582486430000003,4.20017876,2.362015029999995
200310,11.84016047,12.84712753,18.59876531,13.01893886,16.2444,14.35721748,16.01856,0.09880948740534817,12.80543233,-2.250186210000003,-5.610997080000004
200311,29.40044146,32.09568865,36.56426241,29.69606325,16.89552,10.7048058,13.50432,0.1226886563280347,14.8624578,16.56842145,24.54884053000001
200312,19.2777289,22.74702908,20.79502699,21.71764538,10.32342,8.070632946,11.09376,0.09508098559110414,2.136466329999998,3.357310149999996,8.376708989999997
200401,16.72899853,19.50932062,18.00767403,17.4653247,10.37652,9.91705471,10.67904,0.11756510832936,29.53909147,21.93624929,6.0845761
200402,29.56221065,34.80101162,31.51894336,35.47492805,15.72894,13.66220786,15.34464,0.1101458086518025,3.615098850000001,-1.94190073,20.79185667
200403,11.66171152,13.36514688,15.04908556,11.48900854,32.36982,30.54040617,30.0672,0.1010549671496569,16.423395709,22.857584287,12.859340348
200404,40.31627721,45.63159644,40.44845714,46.03859328,44.66121,38.43122462,36.8064,0.1412934614483243,8.725216621,10.379593153,13.291193042
200405,5.268378242,6.034840276,6.265579681,5.706389984,28.37658,27.94312566,32.4,0.1301875532353345,-25.68672309,-16.770338154,-10.763961017
