date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,36.36877065,43.3383293,39.9945183,45.214534,57.08289,48.86339108,58.8384,20.85434789319845,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,60.70453607,69.36835911,74.46620338,78.55920464,93.81057,75.96782212,104.1984,13.42701347053663,-46.79026359,-81.26213292,-30.00712368
200206,61.27656938,71.05111869,58.41082528,73.65805686,104.26362,75.5643323,112.4928,10.89885751643486,-10.52479421466667,-5.145633516666667,-11.74215407666667
200207,64.51396441,72.84875497,81.58580801,78.49311674,98.66378999999999,78.53497095,92.016,7.507683262761931,-10.52479421466666,-5.14563351666667,-11.74215407666666
200208,92.02537342,101.0760301,68.46508115,104.1342494,89.85333,71.3958707,72.576,9.368594501249742,-10.52479421466667,-5.14563351666666,-11.74215407666667
200209,49.53621455,55.83209874,56.10523135,59.88396545,51.56106,38.26112585,39.6576,8.40388912672227,-31.804462566,-48.49201311,-18.491947169
200210,81.10246593,96.2217735,85.47509496,101.8951507,31.59738,22.37404345,23.82048,10.02875794423443,10.48556518,25.628127507,-12.378226691
200211,51.88559592,64.26012332,53.22863432,71.05939393,11.59497,10.12528791,8.34624,14.02169874594268,69.29573495,70.10516412300001,53.92279489000001
200212,19.89598964,28.6051826,23.03314917,35.7444095,4.29954,3.610225742,4.48416,13.0066927315053,-10.27870832,-16.32082694,-12.12242345
200301,45.35630335,65.32597616,39.52274689,67.1040921,4.57269,7.500114473,3.888,15.21331169975404,28.09658378,16.26218959000001,44.98213414
200302,6.648987085,10.3173133,9.298946823,12.05070166,5.95035,6.251787505,11.016,15.06878292539065,8.465597970000005,40.18558179999999,35.13906426000001
200303,20.02312775,26.24309725,19.36356181,24.54511332,26.19384,28.22231575,27.9936,13.44908343689785,-14.90481132,-27.18111750999999,-53.5818002
200304,26.58255395,32.79159738,33.3367576,32.77599721,65.95386,50.47074477,57.024,12.58342146221177,-13.24445016000001,-25.5524946,6.217825749999996
200305,50.25431925,57.70139729,54.45795925,65.65085525,96.3876,74.04943188,93.8304,9.13026246879063,-19.97707258,-41.25914982,-38.610563
200306,31.68114589,35.74175557,29.18801796,38.44040818,94.28352,78.84667067,92.5344,5.853073100206838,-34.36930847,-18.589964185,-26.69821058
200307,88.44991568,100.7377116,83.02490504,92.81285277,87.82413,76.07771987,74.64959999999999,5.089381451382227,-34.36930847,-18.589964185,-26.69821058
200308,30.06149763,33.74531358,25.9242058,36.77108859,73.21254,63.07661225,54.1728,4.616541273683811,-43.49462455,-36.30939593,-39.79462106
200309,30.70400907,35.28497808,33.16725656,38.03630059,41.30943,36.08273557,29.5488,4.196055304957792,-7.542611260000001,-37.46496146,-22.77013289
200310,51.93810229,59.83261705,49.96434738,61.16337848,24.2739,17.6224003,17.05536,5.314754754929776,21.50265066999999,18.20425851,5.131774910000004
200311,24.123832,30.5330776,23.01135186,36.93706549,10.00149,7.637243191,6.53184,6.2527637316449,-0.4490225599999889,9.09638323,18.38441685000001
200312,48.10497832,66.56357982,42.9464779,82.47501377,10.33002,4.948747474,6.7392,6.576448703528807,30.41682216,49.30947222,46.20376150999999
200401,50.6828624,72.74798074,41.92545753,76.96498142,6.08946,6.155493105,3.70656,7.982034111954593,26.01075636,35.36946651,17.792584009
200402,49.80845608,72.88856794,49.1258201,74.81533074,13.60392,10.71653845,12.10464,14.779512938485,56.02464403,10.81601279,49.170834131
200403,43.67828504,56.99492484,37.1828384,58.71287342,28.65327,24.66956626,29.0304,14.17016942873636,0.4059971399999966,-15.8802839,-10.26572309
200404,30.61119046,37.59873067,33.06202521,36.82492428,66.37539000000001,49.30193538,60.3936,17.4120704553843,-11.98899841,22.88328116,8.654024400000004
200405,56.3825974,62.87134481,58.51756733,72.93569314,89.45877,63.08490716,81.648,11.18916608999281,-24.259423395,-26.201374596,-30.648446223
200406,63.40841823,72.13435124,58.8070183,69.4155467,97.08723,69.40030194,93.05279999999999,7.812225194304711,-42.81099155499999,-15.524481637,-20.103927617
200407,62.09255403,70.92474732,55.98161257,76.77499484,93.67266000000001,76.12916538,79.31519999999999,6.011457564681496,7.504433759999998,1.818543571,-0.8173206799999999
200408,58.11383191,64.96863122,54.68327003,71.79841083,76.43979,65.36144049,58.32,4.656880923428549,-27.17042759,-64.870974948,-40.60381099
200409,31.15396562,35.54919121,30.7456837,38.19096744,46.44110999999999,36.6553431,31.3632,4.675221419538357,-35.80323574,-39.26409472,-18.95349993
200410,44.46920602,51.73705295,45.22733943,51.1108635,26.00007,21.17509041,17.59968,5.435820912648185,0.2903965600000049,31.69814622999999,-0.9716448100000008
200411,68.41559403,84.56542631,61.54294717,82.54790749,15.6846,11.13548002,10.16064,6.76339430094152,39.02310616,49.07169451,46.85673086
200412,32.42444762,43.39777341,34.36938881,46.82627512,7.36272,5.509199976,4.06944,8.271374911586541,34.10388184,39.530194966,30.206165046
200501,51.66378717,75.26174845,45.69867921,78.28848603,12.6771,8.754637209,8.52768,10.51911246956924,34.39744023,-3.213159834000001,17.526675364
200502,49.92163409,72.3275419,45.15495511,77.62001824,8.20818,10.06772878,9.35712,10.76015898986957,37.02693284999999,42.835273738,38.3718763
200503,24.73383294,33.64864806,27.36494302,37.11906319,21.44109,21.5750011,25.92,14.79452523645905,24.36270142000001,17.4533953,9.556579589999998
200504,25.26986681,31.49191754,27.46171443,33.41491861,65.77431,49.46751772,62.208,17.77949408787499,-48.22628348000001,-33.07292175000001,-37.48391723
200505,86.68449718,95.5456548,84.51868957,90.39518516,96.06615000000001,72.16840003,93.5712,12.44401480838355,10.10866437,22.18587603,14.63086373
200506,41.46876721,46.24719247,46.38639503,51.6748348,104.87877,71.99671695,98.2368,9.334698809597636,-33.365865978,-53.212783542,-44.901191436
200507,96.91858824,107.5221363,79.43788847,111.9028342,92.3556,77.39421443,88.3872,6.766037976056446,-47.084704262,-42.847785128,-37.656118394
200508,59.26026466,65.77330252,57.71818888,73.51037651,80.84331,64.09310727,66.6144,6.542175344003143,14.38801575,20.18626185,12.88298907
200509,34.71039544,38.48989558,31.9386654,38.24456222,53.79543,41.92075601,39.1392,6.543095909444947,-20.63588388,-26.71180943,-18.33478655
200510,10.54599093,12.43924931,11.9632683,15.99485369,24.94149,18.18148977,17.08128,6.124167820697369,-4.534977500000004,-5.48011125,3.470685680000003
200511,30.5607039,38.9242884,29.34349102,43.38707152,9.24873,8.941051173,5.59872,5.335337654038852,-14.44789342,-19.66189576,-23.46600778000001
200512,95.56832496,128.8297555,83.38518646,132.6762889,6.019620000000001,9.928604119,1.24416,8.048291219522458,46.60115923000001,45.59271023,45.11408343
200601,22.97127745,33.59517536,22.09444061,35.44662462,2.508,1.347740883,2.61792,9.427982774367214,35.56250109,35.968708034,28.64527893
200602,36.74299628,54.40227626,34.19034876,58.3158685,5.14671,5.938060723,7.387199999999999,8.951059062785918,13.20507704,23.720442086,18.32805089
200603,36.57673974,50.99767839,36.57993785,54.86618943,14.1891,19.72417323,20.088,11.888158511228,44.44472176,60.29995292,51.87004961000001
200604,50.80123727,61.3353436,47.82877244,61.78285036,62.89878,51.59462556,57.28319999999999,27.54456904363752,-19.71361868,-27.24171229999999,-28.10769217000001
200605,51.02792883,58.9693277,55.85143301,65.45631711,101.24259,71.51599462,92.79360000000001,15.34960259362538,-59.313504358,-66.59010859600001,-60.468494419
200606,46.46295085,53.21780516,49.69811809,55.48724446,107.35566,77.85895967,100.3104,9.06008705703457,14.293079376,-1.13388661,-0.5192015510000001
