date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,83.4936847,94.79487701,81.81026204,95.30082678,30.42189,59.3674062,48.7296,80.87327712,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,94.6231903,101.996501,90.42085775,104.4498652,59.56011000000001,92.10182528,70.7616,84.27344544,-0.6357011199999931,-1.218375800000004,1.970301550000002
200206,94.64423507,108.5718869,87.36551339,106.5799825,85.67253000000001,112.5205206,93.5712,87.48,-31.24688625666667,-34.78938802,-29.20816144666666
200207,70.07417444,80.81688831,71.46275112,76.53485577,108.14244,128.1613115,108.3456,76.42776384000001,-31.24688625666666,-34.78938801999999,-29.20816144666667
200208,66.30172575,72.28618176,72.56627255,79.24729567,109.18125,102.1635224,92.5344,68.10828192000001,-31.24688625666667,-34.78938802000001,-29.20816144666667
200209,74.1213806,78.26158398,83.32029506,86.37991696,87.80319,71.55904721,68.688,60.2208,-37.93840811,-51.83465063,-50.9024989
200210,82.43005597,80.62565098,79.58623396,92.51655376,65.8977,36.13520745,50.2848,58.15556351999999,18.03047879,27.39720539,17.08686386000001
200211,56.0904431,58.70755836,68.11650739,61.77072407,39.1434,18.47662531,33.4368,58.26528288,7.770272800000001,10.95997006,21.38383926
200212,41.51770989,46.26873314,45.31583078,52.69324556,30.55647,7.865274303,28.2528,55.70849088,1.993919300000002,3.765474409999999,10.11951254
200301,37.76895989,37.93390217,28.34690058,46.33275969,21.639,5.539487412,31.8816,54.57692736,7.819819649999999,18.845522301,-10.16464205
200302,40.02204757,41.63506405,35.19908505,50.32234302,9.98565,7.518806967,27.9936,54.72514656,3.449456050000002,-4.283485481,-3.817451260000002
200303,55.70655784,56.80609481,54.7364967,66.23214871,12.65148,25.79405672,26.4384,55.75865472,11.41231472,3.509231707,8.780540390000002
200304,62.80147388,70.02781782,60.74593099,72.03709572,31.37331,56.06290927,49.248,61.82207712,-5.021523159999999,-3.764850367000001,11.72530872
200305,99.10527985,108.1145494,92.317377,109.7953635,55.92039,91.15836553,64.0224,62.71246367999999,6.697411653999998,9.774071524,2.860618517
200306,69.21858209,75.78467056,54.22919573,81.22096263,85.65563999999999,114.088749,90.97919999999999,68.47487712,-15.686561087,-11.846358397,-16.8190113685
200307,99.94845149,113.2841533,90.89972796,113.0809659,98.42627999999999,116.796515,95.904,63.72696384,-15.686561087,-11.846358397,-16.8190113685
200308,80.2569403,84.22062448,79.62903995,92.67123762,100.74411,105.0204376,86.5728,68.56258176,-17.10616694,-23.2375146,-20.08410302
200309,98.29354478,98.40517762,113.9835844,107.7262256,92.51907,70.74348304,67.9104,62.73791712,-31.86121860999999,-39.80874891,-24.17120875000001
200310,79.43968284,77.8741049,84.32310268,82.33242279,61.88571,39.96772277,42.768,65.79220896,20.86516592999999,15.42992479999999,13.25670817000001
200311,105.706791,115.6989794,113.3800456,121.3747542,42.28011,22.56345347,34.992,75.46463712,25.68778293,45.72616548,38.39392888
200312,65.8904291,73.04311587,66.58164179,81.68815559,31.95558,11.87598381,27.7344,76.6200816,45.892355086,27.292523824,36.89665065299999
200401,56.48376399,58.50796289,51.45577567,74.00294107,24.88188,5.216910534,37.584,70.47452736,11.403773794,15.244989416,18.008894307
200402,35.33567397,38.43379173,35.74447196,48.97455929,10.21284,10.24258303,25.29792,71.67624767999999,7.577584240000002,6.346901010000002,-4.72416217
200403,75.58125466,78.36002743,74.95683943,93.3003715,14.90361,27.17807596,31.104,72.6791184,2.527197729999997,10.42731682,9.01707159
200404,54.75107743,66.89859807,55.96529715,67.80812027,34.40796,61.53882538,51.0624,79.01856288,19.88676438,10.26057563,13.73511199
200405,133.3227612,152.4332396,130.4420573,149.5937773,57.15111,92.6571439,69.2064,78.81630911999999,13.64109046,19.69439982,16.11863865
200406,74.53336287,82.18840672,64.67529297,86.15919107,90.66642,110.3310397,97.19999999999999,73.50048,7.629522309999999,5.085563310000005,2.39216742
200407,98.05341418,109.534409,90.87477911,109.1354076,98.3112,111.7844302,99.0144,71.50018176,-14.84472656,-22.66706064,-20.37502053
200408,84.59527985,88.64394239,79.13728841,91.16267847,99.82923000000001,88.13322807,89.6832,70.7727456,-48.429212769,-38.360327606,-44.884220873
200409,52.0782556,53.28850088,56.44405111,60.10051992,82.19688,72.41963192,70.5024,73.8288,-5.454456507,-14.863583574,0.8734051000000003
200410,92.10613806,88.79131405,91.94448126,99.99595717,61.64384999999999,38.89178138,49.7664,70.04810016,-30.039613524,-7.021267610000001,-33.373066837
200411,65.30908116,70.4474449,70.02486165,75.29350142,42.60354,20.42200285,36.5472,65.62656288,31.121010464,20.838897986,34.160854444
200412,86.7916791,93.27524877,94.17448498,103.6412806,38.12943,12.20314723,36.288,68.20583616,34.446780766,32.434897734,31.079941226
200501,69.26720149,79.46153399,66.34331985,94.36044034,19.19808,6.383056276,29.808,63.34513632,37.83023784,32.56660248,44.84353096
200502,45.54193097,50.74334488,42.45832752,60.72412678,11.04342,10.08019159,23.328,70.73691552,3.385860840000007,-2.825218129999996,0.2094224500000053
200503,33.12822062,35.39331466,33.43373326,45.70575648,14.1336,25.17038477,32.9184,71.50296384,-0.01799796000000242,-11.20893874,-2.929870030000004
200504,60.90294776,64.57000372,61.17575219,69.32126858,36.80531999999999,68.04014257,54.6912,90.26208,-7.029835349999999,5.487021749999997,-10.13721616
200505,48.66619403,54.63151562,48.61972191,56.7412724,58.40946,96.09907664,67.9104,80.5136544,-14.99827504,-2.83623412,-5.929778769999999
200506,71.84995802,83.20610527,60.42123558,77.20006556,83.86371,120.4103699,92.79360000000001,69.75359712,-28.32711878,-30.50594379,-25.60376204
200507,72.47223881,81.77108714,68.76299177,82.01899403,103.55001,125.44266,99.5328,63.9527184,-49.03156715,-54.42774122,-55.61523438
200508,76.30351213,78.99539082,76.17424665,84.16814175,101.51574,101.396446,85.536,60.65559072000001,-49.22246002999999,-46.36331776,-41.12006242999999
200509,96.23601679,99.64397145,103.9407552,104.8340253,89.98250999999999,75.45987856,72.3168,61.19999712,-12.17766136,-19.20494579,-24.40623631000001
200510,71.45120336,73.55283991,70.18999953,80.75516281,60.76722,39.18459566,47.952,65.46611808,35.10269878,37.76982331,38.22321299000001
200511,111.7112034,119.9189412,121.2222028,130.6508049,48.60006,27.49267458,40.9536,68.10624288,21.3351024,18.10500328,21.76823981
200512,59.5576306,61.40944388,57.07868304,69.22164554,33.43962000000001,11.03269999,31.6224,71.26049088,32.134445051,37.397820307,30.271961249
200601,77.9549347,86.47704129,75.75287156,96.20874308,19.63101,9.263933788,22.1616,66.23256384,4.608947754,-1.299103068,14.927550699
200602,57.70047108,58.08891123,51.54763649,70.5849359,19.23198,9.928360496,33.1776,71.95268448,28.134308715,39.246839861,28.098581472
200603,56.59020522,55.55624593,49.35266695,63.32057656,16.71942,29.24489624,32.9184,77.89656384000001,7.41038442,4.709116709999996,-3.164386499999999
200604,55.02022388,62.46738701,55.88356236,62.76351253,36.83067,69.51161493,54.1728,84.57696,20.00265589,16.6762741,22.81875639
200605,92.97746269,102.9482819,88.71668062,105.5702943,60.53343,98.98528916,68.9472,70.88980896,-36.60221963,-38.86566333,-34.02355385999999
200606,65.7991278,73.21836929,62.45744396,75.17092803,91.5786,114.3360167,94.0896,62.0352,-14.878247984,-11.67470772,-16.53601531
200607,105.4741978,121.7860132,93.33500744,114.5394814,105.4179,125.1576385,101.088,63.04134527999999,-32.86203886600001,-27.73073228,-30.61949315
200608,66.35435634,72.63579931,70.48695592,77.34554378,113.78067,100.3782032,93.312,65.46332736000001,-25.94900199,-17.87453226,-25.73684378
200609,100.0415858,100.122059,105.8402041,107.4433639,84.61446,64.22829005,70.2432,64.25568,-38.74052644,-55.40852712,-35.52479739
200610,108.9473134,108.1077141,112.1623651,122.5389897,64.7916,39.49862484,54.1728,75.01470911999999,20.00783075999999,38.84691698,23.96742661999999
200611,63.19407183,70.6988108,67.9192127,70.58098412,31.58487,20.69911753,27.4752,86.78016,21.011413,8.616411729999996,23.7359334
200612,75.13499534,85.74937227,74.10037667,94.59449665,32.15622,16.02181973,28.512,84.37656384,35.73491234,36.349723455,34.26427937
200701,58.96259795,66.08765577,58.77698916,77.29626493,29.67831,11.86870138,30.3264,74.33465472,12.254258771,14.767268957,12.908670301
200702,32.42133862,34.88388124,28.71284993,46.14901115,18.20988,8.486710687,34.2144,74.96125344000001,-17.089274471,-27.548491572,-24.217556681
200703,61.07602146,67.38746164,60.01101539,81.03363564,17.10156,30.64360491,35.2512,77.93559072000001,8.831075224000001,18.178997285,15.383540362
200704,75.0821875,81.22019436,76.1037307,89.3517264,33.81099,60.85276818,52.8768,83.05344288,29.184188126,30.137119185,22.944098638
200705,53.25679104,60.97908142,52.01672363,65.33785876,66.63849,107.0748988,79.056,75.33243648,-27.030879221,-24.489551579,-27.715340013
200706,70.38125933,80.80385125,65.31542387,82.98494865,92.95446,121.294769,96.6816,69.52895712,-10.211044739,-9.088677807,-12.747363507
200707,77.23614739,87.67493955,71.33329846,86.70736815,99.44028,119.887281,89.6832,64.42095456,-32.13434237,-29.715056514,-33.33592381
200708,82.36414179,87.89454106,85.8044143,92.19698791,99.95109000000001,99.73280074,80.352,59.24810016,-45.19208163,-56.66775884,-36.06821335
200709,79.11451493,82.56284293,84.8867885,89.60790902,87.39117,72.90904083,67.1328,56.60928,-15.20158257,-13.50949178,-22.53166981
200710,99.22130597,100.3007882,103.5343192,112.3372123,62.89176,44.52288538,48.7296,57.42534527999999,4.390625,3.086923100000007,12.51264053
200711,59.77624067,62.19031317,68.30593145,68.76369464,52.52835,21.47004816,42.2496,57.99744288,35.76302843000001,24.43393148999999,28.1761235
200712,83.78203358,93.24826211,89.66459728,106.9346318,33.04308,12.13328735,30.5856,55.17058176,46.57546454999999,59.03431202,47.70783668999999
200801,74.68885261,82.08812076,75.47351074,93.79574592,22.10703,8.082290667,28.512,65.37414528,17.319400965,7.846027129999998,24.549336657
200802,69.01831157,74.52617293,62.75254023,86.0538498,13.05867,9.38857736,25.81632,69.2034192,20.712784525,21.77638088,16.168055743
200803,60.13828358,61.76542593,61.78592936,79.1780212,17.76618,22.82381168,33.4368,72.46730016000001,18.32029881,31.42109466,22.82158112
