date,P_GPCC,P_GPM,P_MSWEP,P_PERSIANN,ET_ERA5,ET_GLEAM,ET_MERRA,GRDC,GRACE_CSR,GRACE_GFZ,GRACE_JPL
200204,39.31781532,43.77857471,49.08784959,45.79073798,39.66564,43.70558968,49.5072,31.66267552989235,Unnamed: 9,Unnamed: 10,Unnamed: 11
200205,41.43891549,44.76162438,49.83803834,45.56979252,51.24888,57.25033001,67.9104,29.99367265480462,-1.475616799999997,8.386100679999998,-1.011224280000008
200206,37.65267114,41.36946478,46.15385373,44.69563026,70.84617,69.12752847,92.2752,39.4616009654764,-61.71885713999999,-65.11963097,-57.16978384
200207,14.68359054,16.07551844,18.5567309,16.59221254,67.64175,66.62446132,88.3872,26.69504723229597,-61.71885713999998,-65.11963097,-57.16978383999999
200208,15.77423031,17.51613995,21.20450368,17.46140933,42.00225,45.89759612,49.7664,17.01266384017338,-61.71885714000001,-65.11963096999999,-57.16978383999999
200209,24.90543954,26.83191226,30.07801011,26.71375886,34.06977,29.82591873,32.6592,12.40363454373575,-33.48376308,-9.096543710000006,-32.6697983
200210,13.63212883,15.02477514,14.76182543,15.03304103,16.33764,15.52526254,15.78528,13.8076217208144,-20.6925559,-27.65285057999999,-32.81251230000001
200211,40.83035898,44.04271025,45.30501576,44.19521942,9.80559,14.28537903,12.36384,17.04659036838095,22.1663741,25.1222248,34.4143468
200212,88.99740653,98.45603007,98.1789161,98.94816917,6.266430000000001,17.00554005,9.25344,20.25791604383119,36.26919132,37.51922843,32.73333045
200301,86.26543242,99.27429097,92.84468553,98.54948131,4.09407,18.24453833,9.331199999999999,26.05097688958491,23.24799743,32.59187105,64.850178004
200302,39.19875976,44.99691439,45.60889082,44.97145902,11.11803,15.64769455,18.71424,27.50267312521886,78.41212328,65.11444323,41.094142476
200303,82.27651243,90.13596376,91.07567128,90.89499024,23.59767,35.85033395,31.3632,32.05753840188407,35.10588132,25.49242855,32.96181208
200304,59.43265972,65.55668576,62.52092634,68.57753441,40.87965,47.99801558,49.7664,34.90947037968292,19.16243077,27.07339671,21.97768739999999
200305,40.14425521,43.30322266,45.20369124,43.67494993,58.02138,63.96153355,72.576,33.16063946279595,-5.732248810000002,-17.39978490999999,-9.834960929999994
200306,20.10043588,21.67894072,23.25266708,21.68203061,70.60167,71.89662949,97.19999999999999,29.11451239083158,-70.60212186,-68.19077581,-64.03053612
