Unnamed: 0,Pre_GPCC,Pre_GPCP,Pre_Gsmap,Pre_IMERG,Pre_PERSIANN_CDR,ET_FLUXCOM,ET_GLDAS,ET_GLEAM,ET_PT-JPL,GRDC,TWSC_GRACE_CSR_calculate,TWSC_GRACE_GFZ_calculate,TWSC_GRACE_JPL_calculate,TWSC_GRACE_Mascon_JPL_calculate,SM_GLDAS,SWE_GLDAS
201212,73.53867933,99.56441825,65.01902353,95.99966409,104.7729798,7.786787028,6.874492427,13.08540531,1.692901096,,37.12523521418907,37.057902705282885,38.429645413602096,44.73014235773958,506.2490634,25.6849322
201301,66.72075634,104.1084072,54.55953507,92.03362537,103.3990442,9.329521838,6.407911753,13.35061521,2.595461125,,39.48425179764517,46.76729214397769,34.920546666972676,40.42204294821265,552.484673,42.92343963
201302,67.81428283,98.78815569,55.79844658,90.82908989,98.03605032,14.15643634,12.19934647,17.22808189,5.364662478,,35.041096148347,41.052531154278746,33.810013349825944,35.674565648237675,611.4121679,54.12171109
201303,83.00801473,102.0436837,71.32701272,102.0798782,106.2702018,35.03602672,30.60008302,31.72515221,16.70101664,,31.64424362480453,31.761832941458906,37.72464583141115,35.40952412611769,645.2557476,29.15794768
201304,44.12692119,48.63387626,37.39627207,50.33871819,54.05878534,74.654879,70.74426303,58.55053112,50.68015326,,-15.572088091740547,-18.96615513369148,-6.053985475415587,-6.481489866979402,648.7751192,12.73354612
201305,106.3478691,117.2149658,98.05271745,115.9103461,118.2103308,110.1966182,111.3274651,78.38853883,78.33584209,,-21.535790567589427,-27.133528294878907,-27.10883149215642,-22.99533913166921,579.9495061,1.342258713
201306,104.9559137,114.5789969,99.71023911,112.8541804,112.3087747,129.9608069,127.868188,87.74726988,98.26062978,,-34.49380271356432,-33.58842787184902,-46.24339336984875,-42.75655296395084,560.5813181,0.335929995
201307,36.13692896,37.33278111,32.78652517,39.89625836,42.09362228,131.1622127,133.6564629,91.70702061,107.3633239,,-71.94595430707837,-66.17337307477332,-76.11172661247532,-75.14139670118173,485.5931114,0.013899342
201308,64.35304198,65.74955532,43.31716848,68.371778,67.4832787,97.98820508,82.53391093,72.9483779,73.18844797,,-26.504597969996254,-22.976333741959294,-23.037230881432848,-27.62826771894956,410.8442609,0.012909077
201309,88.05689607,93.94004604,56.01907151,96.26425908,93.52741826,65.58756964,50.39992762,46.96617422,39.51101511,,9.887869007097535,11.612023091807131,19.44441211228464,10.423156602994325,427.6464578,0.03976541
201310,46.11400502,50.65865217,29.5530088,51.64504497,50.45234269,34.4443985,26.79057657,31.280787,20.24118486,,15.359709947150762,6.451992957274058,12.731165759074983,12.16270943661877,468.9107629,0.227612571
201311,74.25751448,88.08135114,41.14501755,86.20485768,86.81995061,14.21600937,14.33018589,19.25243342,6.556444861,,19.336227630813028,12.55203608565067,12.239657403257155,18.81047954752455,507.2135559,1.695077007
201312,14.23356342,18.77617972,5.766396224,19.25480558,23.31163786,7.927006714,6.931780324,7.522608619,1.918710644,,20.663331160866164,27.803997813562404,20.512407864071527,14.54177467781301,526.7083617,7.659972646
201401,50.18896884,67.14586966,26.10368851,71.1033783,79.57131301,9.35925123,9.325550547,13.24842473,3.327695709,,22.65665230634887,28.222570202348038,27.349464409206302,22.45953788454311,550.8840259,10.73158368
201402,39.37614952,48.65883963,24.25125624,54.04915611,60.84932199,14.29861323,13.52457904,18.90213354,9.837585886,,22.972730034082392,23.957680558889216,29.82749454605681,34.27470992059202,583.5138794,17.57256631
201403,41.40843463,50.09879412,23.994089,50.66732478,52.93094346,35.82715388,43.96199655,40.45326603,25.75821371,,-2.0104455563635235,-7.024614478021686,-3.369590060956123,0.0025723587242865165,596.3936478,6.632742651
201404,82.85614463,93.70750209,68.32311204,92.85331661,96.2674983,68.34139428,66.63836321,60.28394286,45.60518127,,4.24331990403022,-5.165352298484507,-7.178900801152723,1.23251493809896,592.0152418,2.193476123
201405,126.140029,140.112514,120.2987139,136.5201272,134.264071,110.9529074,107.4439075,79.91147607,75.17563358,,-2.4909342086650046,2.7451195045262238,-3.5970688292986894,0.20060367208287744,595.1532698,0.417722239
201406,77.58979053,84.27187674,71.87696748,84.43656082,85.09279206,131.0919546,131.9423323,86.43060286,93.29080412,,-25.468366405591667,-16.157953646970586,-13.038927136297842,-14.788854109669671,547.54828,0.022501023
201407,128.76422,137.9075492,123.1437973,140.1618679,139.298099,133.7506964,134.5866081,95.63170555,98.56763506,,-22.845138291523522,-19.987951532901025,-7.517467762234787,-6.434039330936024,509.5089833,0.013146729
201408,98.16580807,102.4120222,88.00153559,105.3082017,104.2791638,110.1089615,106.5141455,81.6845304,82.91423407,,-5.438391568201723,-17.067707621600963,-14.130586020675544,-7.506279214181017,512.240889,0.012723616
201409,100.0825528,117.2510812,95.69394401,109.2833306,110.3279973,66.42515016,60.09541574,54.20894712,44.74653793,,9.606702031419147,-14.03446444297478,-0.6598826230923649,4.43996463790106,531.2338215,0.015501872
201410,75.70573271,81.21164376,72.84321186,83.12496572,82.8017924,34.40027366,32.39911072,33.74395968,23.14579132,,12.472188672238932,17.270470864760796,22.339020283240252,20.120968520129015,549.6881812,0.298252989
201411,44.15106118,47.49000767,37.65312054,53.38401132,60.43114569,14.10898465,13.26318892,15.97884292,7.304717892,,11.560111177067935,25.517048522944016,20.001506270822908,17.664808737761923,573.7348007,0.836939508
201412,67.60289297,88.14658901,55.84636188,86.52662608,84.20876618,7.904393443,11.39561957,13.60352228,2.084692588,,10.290717349401667,11.480927194870045,14.330950136966486,13.417099532063196,597.8181625,8.359364356
201501,62.37708617,91.6970738,49.01365924,85.04139931,90.2894031,9.428470197,10.29951065,14.29410364,,,26.6412000708043,21.667938760722045,-4.242716850302184,26.909330254323915,616.6677452,19.43437873
201502,38.45876352,56.80915179,32.43758226,52.6859267,58.74036742,14.35554492,15.91051548,15.86834235,7.697223931,,31.70315247398676,29.695171528821835,24.871051012785017,18.67962651590816,631.4347326,21.53941507
201503,59.34669299,71.5403268,50.16698201,72.39845207,75.1791766,35.95571738,41.04460256,35.94711129,22.51604223,,8.905893764828122,9.634417268546784,23.976382245605187,-8.145366782460727,636.8914339,7.955871083
201504,40.69508898,45.70205253,36.16477802,46.36864854,49.626703,72.73469599,75.31064267,59.58802367,42.68238734,,-14.543691205688397,-7.972340801308327,-16.787295691912867,-14.544047220675665,609.5252469,2.764266095
201505,84.27451784,88.86517334,81.5328233,91.11352419,91.19254513,108.0259075,109.649917,78.07495317,79.90921333,,-43.915186131002514,-31.690924251744107,-35.58770893876922,-39.3653549123925,567.1468835,0.162127534
201506,71.39975732,73.79078892,63.73099018,76.18566277,77.85480352,127.1974996,127.8503917,87.19505705,96.48917137,,-62.0083863157661,-52.7034095662814,-50.01174300046762,-60.24557191667385,498.3165872,0.014292265
201507,47.4819908,46.31419155,40.46381759,50.58326821,52.3456978,125.9739293,120.2511495,93.41107161,103.7132954,,-50.830863897917574,-58.1801464533259,-50.64722443044638,-55.63032271796478,432.7309264,0.012645167
201508,61.12943311,66.48201207,58.32022595,65.65872134,64.90304091,103.0629026,80.43430688,76.91563777,76.13894075,,-25.874122786943886,-42.57691609333506,-30.73177397185175,-21.773214541397323,395.4276226,0.012650083
201509,76.28973838,79.33025251,73.60207579,82.6281603,83.63465387,64.67055841,50.25727499,50.38129577,42.25437987,,-14.742767778271627,-27.350802281922626,-15.331779542802138,0.9571703265087592,396.8619295,0.015819511
201510,86.72169831,96.69741385,79.72063179,96.50970714,95.71447122,33.68332173,27.98545268,31.88993582,19.51830528,,21.306819775197226,14.988418196258635,18.96947293552148,19.20084294366339,455.4983822,0.249808143
201511,62.8721049,74.92243304,55.9067333,73.42215093,76.28034528,14.44998041,16.74843404,18.01365325,6.587770895,,50.81452578892501,50.195371072272664,47.11770496179177,33.671686700969175,490.6122275,1.055334938
201512,10.11128023,16.86977495,6.496203435,13.05325474,13.60941225,7.769841356,6.119974828,7.337924552,2.78711806,,26.62770235413366,30.970912472919238,13.772439810629223,15.381158542344316,527.543469,4.004627363
201601,66.29044619,93.10913086,54.01415625,90.94532878,95.77191545,9.60274988,10.11467957,11.10898916,3.80420888,,33.44387792710915,45.523226535314095,26.202153153104923,36.976982002443,554.3491996,16.61417133
201602,74.93332766,103.8465925,67.6313069,101.6405822,108.6605926,15.23704627,21.0250793,21.59510042,9.392599883,,38.89775525451671,50.218541577975955,48.31350198023435,52.96928426015771,615.991485,9.291690837
201603,57.64385005,73.49603271,51.27797315,69.36753455,72.36366442,36.18085176,39.40312074,36.12073186,24.65058247,,5.75504244689429,4.776050023843798,11.193803549357266,9.84253223265253,634.5530909,8.094481757
201604,54.73848348,61.51656669,50.18642029,62.67515356,63.80241506,73.96129657,74.69008111,61.27649225,49.87337837,,-11.600725018637249,-20.93212049410047,-14.98983302141928,-19.418454336338897,601.561904,2.349607546
201605,98.3951273,106.7919486,93.56263025,107.1812891,108.9425026,111.0392801,106.4083255,81.20140604,78.37847537,,-11.817865626095504,-16.27190724336742,-6.5643015220948335,-7.193556630966006,583.0326975,0.511143032
201606,113.0943354,116.5026332,109.4924934,122.0058544,122.5770181,131.1777289,129.6213492,93.08638454,99.65277534,,-27.776588832090418,-31.857364813016854,-29.885694311105915,-26.900168311642844,555.9318801,0.016674416
201607,96.45876618,105.6669922,92.39357108,102.4959828,102.2015923,133.6117906,133.6122382,95.80121764,107.4012281,,-43.749564583693086,-41.9314259752202,-43.51594963342208,-52.67554805666872,503.3973944,0.013103686
201608,76.74840876,77.42548479,69.88976637,81.19506142,79.82851882,108.4068267,98.80152631,79.94482289,82.11631919,,-43.76509514810945,-33.981572913941505,-30.960585419899957,-50.496737724266154,475.9174046,0.014191873
201609,51.33052516,56.17694092,49.52109726,55.42105065,55.42624425,66.87312848,58.77327252,52.94347646,45.65235623,,7.290239573347193,-13.51565201823675,7.284750226507811,3.9704131877333566,454.7587704,0.019166325
201610,91.62666042,97.66509138,86.53494845,102.1086775,105.8402056,32.54740272,27.60024268,32.21472135,16.86290763,,51.4920049729782,3.484549116560302,40.475808247551505,50.959616119459334,491.0020436,0.319113167
201611,71.46672769,82.00709752,64.86835033,83.43669107,88.4449719,14.15396093,14.42711837,19.37917633,5.384052573,,23.04235972963634,50.90023337874065,20.70313900453271,16.397879666982753,558.977265,2.850236025
201612,16.57858268,25.97726658,9.786076149,21.90609747,25.68425366,7.650411027,9.293607374,8.555823053,1.196440264,,,,,,567.3481778,7.827776418
